,Date,SHELL,BP,TTE,CNA,NG,SHELL_z_norm,BP_z_norm,TTE_z_norm,CNA_z_norm,NG_z_norm
29,2018-02-05,1854.16455078125,29.850404739379883,39.765045166015625,35.205223083496094,3.7100000381469727,0.2263996568012452,0.27318984893012566,-0.4449195810850031,-0.28156402028838295,-1.277545896636218
30,2018-02-06,1791.0921630859375,30.44321632385254,40.89531707763672,35.07211685180664,3.7200000286102295,0.07133330996528817,0.3780122404529037,-0.27784149244830353,-0.30715474397019676,-1.2732539356323598
31,2018-02-07,1826.7413330078125,30.015491485595703,40.154029846191406,35.142181396484375,3.660000085830689,0.15897842297771775,0.3023808904015064,-0.38741942010204616,-0.29368428221959136,-1.2990057016555097
32,2018-02-08,1785.9996337890625,29.67781639099121,40.08797073364258,33.944149017333984,3.690000057220459,0.05881309401855337,0.24267235584982397,-0.397184353785893,-0.5240154634691083,-1.286129818643935
33,2018-02-09,1757.0096435546875,29.34764862060547,40.36688232421875,34.469608306884766,3.5999999046325684,-0.012460121483778001,0.1842912846931868,-0.35595532298988536,-0.4229917674763555,-1.3247575700070817
34,2018-02-12,1790.30859375,29.917945861816406,40.89531707763672,36.109004974365234,3.7799999713897705,0.06940686895272548,0.2851326350789947,-0.27784149244830353,-0.10780481800084664,-1.24750216960921
35,2018-02-13,1789.916748046875,29.78288078308105,41.13018035888672,36.50834655761719,3.7100000381469727,0.06844349838872388,0.2612500981396288,-0.24312373319167224,-0.031028246521447422,-1.277545896636218
36,2018-02-14,1787.566162109375,30.29313087463379,41.930171966552734,36.59943008422852,4.150000095367432,0.06266447546647627,0.35147376493732363,-0.12486805740252976,-0.013516719586225013,-1.088699407809608
37,2018-02-15,1795.0504150390625,30.346466064453125,41.71733093261719,37.37009048461914,4.159999847412109,0.08106485323890682,0.3609046234016659,-0.15633046283593258,0.1346488253968576,-1.0844075491341716
38,2018-02-16,1799.822265625,30.178882598876957,41.930171966552734,37.55224990844727,4.170000076293945,0.0927966659234509,0.33127210591806167,-0.12486805740252976,0.16967041245598177,-1.0801154858018913
40,2018-02-20,1794.2550048828125,30.102718353271484,41.85677719116211,37.3210563659668,4.010000228881836,0.07910930102861571,0.31780455807991365,-0.13571735717022707,0.12522162904784678,-1.1487868618636246
41,2018-02-21,1795.845703125,29.584747314453125,41.57053756713867,37.51020812988281,4.070000171661377,0.08302010533375741,0.22621565453853468,-0.17802962626424648,0.16158754868108946,-1.1230350958404747
42,2018-02-22,1800.6177978515625,29.89704322814941,42.22374725341797,36.98475646972656,4.03000020980835,0.09475251824918249,0.2814365803670273,-0.08147142222465995,0.06056531949965597,-1.140202939855908
43,2018-02-23,1796.2431640625,30.544496536254883,42.84760284423828,37.47555160522461,4.079999923706055,0.08399728120802197,0.39592085485252376,0.010747625800766991,0.1549245582632613,-1.1187432371650383
44,2018-02-26,1812.14990234375,30.68922996520996,42.891639709472656,38.127479553222656,4.070000171661377,0.12310472402855789,0.42151297307986785,0.017257205661385364,0.28026285209005447,-1.1230350958404747
45,2018-02-27,1831.2376708984373,30.087478637695312,42.17236328125,37.83447647094727,3.940000057220459,0.17003287511305515,0.315109834368935,-0.08906705984788668,0.2239306967787775,-1.1788306912190547
46,2018-02-28,1830.044677734375,29.59997940063477,41.60723876953125,37.40229415893555,3.9600000381469727,0.16709984691305957,0.22890902920134823,-0.17260441248747851,0.14084023597553733,-1.170246769211338
47,2018-03-01,1822.4893798828125,29.660919189453125,41.48981094360352,36.69907760620117,4.010000228881836,0.14852480195425866,0.2396845514248478,-0.1899627282228738,0.00564130305488616,-1.1487868618636246
48,2018-03-02,1789.0855712890625,29.47811508178711,41.49713897705078,36.77233123779297,3.880000114440918,0.06640001235436659,0.20736068285067857,-0.1888794899248631,0.019724891936950477,-1.2045824572422048
49,2018-03-05,1803.003662109375,29.8284912109375,41.709991455078125,37.7026252746582,4.03000020980835,0.10061827453373429,0.2693150453362041,-0.1574153928127023,0.19858126355898387,-1.140202939855908
50,2018-03-06,1821.693603515625,30.12555885314941,41.82742691040039,38.03957748413086,4.099999904632568,0.14656834939764607,0.32184327102596666,-0.14005594929146734,0.2633629854749731,-1.1101593151573217
51,2018-03-07,1808.1732177734373,29.942750930786133,41.94485855102539,38.37654113769531,3.990000009536743,0.11332786332342336,0.2895187279277152,-0.12269706966315168,0.32814690760794124,-1.1573708861997631
52,2018-03-08,1801.412841796875,30.057008743286133,41.974212646484375,38.63291931152344,4.010000228881836,0.0967071701131521,0.3097220732571849,-0.11835791364899208,0.37743763518101725,-1.1487868618636246
53,2018-03-09,1798.629150390625,30.209346771240234,42.01091384887695,39.248233795166016,3.9600000381469727,0.08986333760801425,0.3366588552436869,-0.11293269987222411,0.495736701486587,-1.170246769211338
54,2018-03-12,1791.869140625,30.35407066345215,42.17971420288086,38.90394592285156,4.0,0.07324354474406393,0.36224928716082383,-0.087980438192359,0.42954464048711033,-1.1530789251959048
55,2018-03-13,1775.56494140625,30.12555885314941,42.31916427612305,38.61827087402344,3.9700000286102295,0.033158926049263446,0.32184327102596666,-0.06736676863373416,0.3746213574480002,-1.1659548082074798
56,2018-03-14,1758.8631591796875,29.60759925842285,42.72283935546875,38.32526397705078,3.990000009536743,-0.00790316863524209,0.2302563910568369,-0.007695056018479757,0.3182884687310622,-1.1573708861997631
57,2018-03-15,1744.1495361328125,29.72947120666504,42.56219482421875,38.21537780761719,4.199999809265137,-0.04407728314034138,0.2518060864556716,-0.03144171463684089,0.29716198529947624,-1.0672397051187383
58,2018-03-16,1760.45361328125,30.072246551513672,42.971229553222656,38.054237365722656,4.079999923706055,-0.003992964560981395,0.3124164597061221,0.029022267530056683,0.26618146342496907,-1.1187432371650383
59,2018-03-19,1730.231201171875,29.516197204589844,42.40602493286133,38.024932861328125,4.389999866485596,-0.07829614555059007,0.21409445676975228,-0.054526926860840846,0.26054744114761563,-0.9856923437170083
60,2018-03-20,1748.523681640625,29.737085342407227,42.24240112304688,38.20806121826172,4.420000076293945,-0.03332324656094285,0.25315243652503666,-0.07871398584918905,0.295755313244287,-0.9728163583770113
61,2018-03-21,1762.8392333984375,30.56735038757324,42.636566162109375,38.01761245727539,4.440000057220459,0.0018721914926893984,0.3999619286328668,-0.02044805828179794,0.25914003568676675,-0.9642324363692947
62,2018-03-22,1752.8980712890625,29.72947120666504,42.07878875732422,36.85289764404297,4.460000038146973,-0.022568609750663316,0.2518060864556716,-0.1028993531587814,0.035214419468544415,-0.955648514361578
63,2018-03-23,1748.9215087890625,29.79802894592285,41.85567474365234,36.098419189453125,4.610000133514404,-0.0323451703403568,0.26392863327261973,-0.1358803222239113,-0.10984001870634726,-0.8912689969752812
64,2018-03-26,1756.8741455078125,30.78824806213379,42.83736801147461,36.66977310180664,4.679999828338623,-0.012793249622731826,0.43902159469835894,0.009234701098234151,7.280777532721421e-06,-0.8612253722766949
65,2018-03-27,1797.4361572265625,30.445484161376957,42.06391906738281,36.0031852722168,4.480000019073486,0.0869303094080181,0.3784132450201576,-0.10509740775828681,-0.12814949099925646,-0.9470645923538614
66,2018-03-28,1774.769775390625,30.163650512695312,41.79617691040039,36.50129318237305,4.309999942779541,0.031203974069853344,0.3285787312552481,-0.14467536008652845,-0.03238431358612153,-1.020028031747875
67,2018-03-29,1776.360107421875,30.8796501159668,42.904296875,36.149681091308594,4.329999923706055,0.035113878028673544,0.4551835289854442,0.019128202367685757,-0.09998451345210675,-1.0114441097401583
68,2018-04-03,1776.758056640625,31.00914001464844,43.2092170715332,35.673553466796875,4.570000171661377,0.03609225436470009,0.4780802489777268,0.06420185508761024,-0.1915238074543968,-0.9084368409907145
69,2018-04-04,1788.687744140625,31.25288963317871,43.67031478881836,36.03981018066406,4.570000171661377,0.06542193613378054,0.5211806515615198,0.13236184781737334,-0.12110806326105414,-0.9084368409907145
70,2018-04-05,1855.8924560546875,31.93081283569336,44.39913940429688,36.310848236083984,4.5,0.23064779086150772,0.6410526871587658,0.24009753730370184,-0.06899885773798213,-0.9384806703461448
71,2018-04-06,1847.5419921875,31.808942794799805,44.1834716796875,35.49042892456055,4.650000095367432,0.21011779392329671,0.6195033290219725,0.20821728721708263,-0.22673094614540848,-0.8741011529598479
72,2018-04-09,1853.1094970703125,31.73277473449707,44.16115951538086,35.62959671020508,4.650000095367432,0.22380575904901287,0.6060351066597423,0.20491907753198588,-0.19997484087042697,-0.8741011529598479
73,2018-04-10,1893.2733154296875,32.585880279541016,44.99410629272461,35.95923614501953,4.610000133514404,0.3225503415128553,0.7568833117136267,0.32804622425112506,-0.13659905760396734,-0.8912689969752812
74,2018-04-11,1904.010009765625,32.799156188964844,44.93461227416992,35.644248962402344,4.650000095367432,0.34894699508193955,0.7945952786615874,0.31925175028142616,-0.19715782973175025,-0.8741011529598479
75,2018-04-12,1883.7288818359373,32.799156188964844,44.84536361694336,35.907962799072266,4.619999885559082,0.29908491545112353,0.7945952786615874,0.30605891154103915,-0.14645676307518676,-0.8869771382998449
76,2018-04-13,1891.6827392578125,32.722984313964844,44.62968063354492,35.74679946899414,4.650000095367432,0.3186398373231541,0.7811263817752743,0.2741764058827437,-0.17744168538365176,-0.8741011529598479
77,2018-04-16,1878.95703125,32.54016876220703,44.73381423950195,36.25224304199219,4.679999828338623,0.28735310276658005,0.7488004896288566,0.2895695547943134,-0.08026616888702937,-0.8612253722766949
78,2018-04-17,1895.2613525390625,32.48686218261719,45.09078598022461,35.95191192626953,4.610000133514404,0.327438021576821,0.7393746900951356,0.3423375263983454,-0.13800719647047588,-0.8912689969752812
79,2018-04-18,1946.1619873046875,33.15715408325195,45.83448791503906,35.973880767822266,4.630000114440918,0.4525795577251882,0.8578973402646437,0.4522723982700169,-0.13378351327660992,-0.8826850749675645
80,2018-04-19,1975.58935546875,33.2638053894043,46.1319694519043,36.42804718017578,4.71999979019165,0.5249280868508273,0.8767556845729141,0.4962464597972694,-0.04646643565686657,-0.8440575282612617
81,2018-04-20,1985.9290771484373,33.13431167602539,46.25839614868164,36.56722259521485,4.809999942779541,0.5503487650074085,0.8538582900565486,0.5149349989293392,-0.019708863570564387,-0.8054297768981148
82,2018-04-23,2003.8228759765625,33.44660568237305,46.36996078491211,36.55990219116211,4.619999885559082,0.5943414869683867,0.9090788786230004,0.5314266112477423,-0.021116269031414656,-0.8869771382998449
83,2018-04-24,2027.68310546875,33.697975158691406,46.69718170166016,36.310848236083984,4.800000190734863,0.6530029513146312,0.9535266430622835,0.5797967819740066,-0.06899885773798213,-0.8097216355735511
84,2018-04-25,2010.9814453125,33.6446533203125,46.20634841918945,36.01051330566406,4.78000020980835,0.611941156745566,0.9440981454322311,0.507241243938151,-0.1267406187270883,-0.8183055575812678
85,2018-04-26,1990.302978515625,34.16261291503906,46.88312530517578,35.9958610534668,4.71999979019165,0.5611022013559266,1.0356850254013616,0.6072831784332902,-0.12955762986576502,-0.8440575282612617
86,2018-04-27,2013.36767578125,33.68275451660156,46.816184997558594,36.08375549316406,4.75,0.6178078133764394,0.9508352919717191,0.5973879854850807,-0.1126592300620029,-0.8311815429212647
87,2018-04-30,2012.969482421875,33.96457290649414,46.56331634521485,36.96278381347656,4.78000020980835,0.6168288368095318,1.0006671076402966,0.5600086516492647,0.05634090290013035,-0.8183055575812678
88,2018-05-01,2005.8115234375,34.12452697753906,46.18402862548828,36.97010803222656,4.900000095367432,0.599230667609555,1.028950576958205,0.5039419064672156,0.05774904176663889,-0.7668020255349679
89,2018-05-02,2013.36767578125,34.04835510253906,46.042728424072266,35.8054084777832,4.920000076293945,0.6178078133764394,1.0154816800718918,0.48305474884272104,-0.1661736408289449,-0.7582181035272513
90,2018-05-03,2022.513671875,34.07121658325195,46.37739562988281,35.475772857666016,4.960000038146973,0.640293662640382,1.0195241029004012,0.532525638547495,-0.22954869068974484,-0.7410502595118179
91,2018-05-04,2050.350341796875,34.53585433959961,46.48151397705078,35.7687873840332,5.019999980926514,0.7087313874608794,1.1016824852394793,0.5479165318873874,-0.17321433516148757,-0.715298493488668
92,2018-05-08,2028.478271484375,34.52823638916016,45.86423873901367,35.62959671020508,4.889999866485596,0.6549579032940412,1.1003354606460327,0.4566701991477857,-0.19997484087042697,-0.7710940888672482
93,2018-05-09,2094.49072265625,35.632713317871094,46.50382995605469,35.62959671020508,4.800000190734863,0.8172525305144153,1.2956317674012403,0.5512153054654034,-0.19997484087042697,-0.8097216355735511
94,2018-05-10,2122.848876953125,35.40122604370117,46.8459358215332,35.739479064941406,4.840000152587891,0.8869723484967241,1.2546996224817621,0.6017857863628494,-0.17884909084450065,-0.7925537915581178
95,2018-05-11,2140.986572265625,35.36265182495117,47.44089126586914,35.835296630859375,4.900000095367432,0.9315647011078186,1.247878834956001,0.6897327816315157,-0.16042740748566656,-0.7668020255349679
96,2018-05-14,2145.0166015625,35.802459716796875,47.77555847167969,35.65102767944336,4.920000076293945,0.9414727122604507,1.3256467400398202,0.7392036713362896,-0.1958545678745702,-0.7582181035272513
97,2018-05-15,2169.19970703125,36.103397369384766,47.50038528442383,36.1522216796875,4.880000114440918,1.0009279819468149,1.3788592704116327,0.6985272556012146,-0.09949606528278661,-0.7753859475426845
98,2018-05-16,2157.91357421875,36.04166412353516,47.009544372558594,36.57234573364258,4.920000076293945,0.9731805087800448,1.3679434471789014,0.6259705897795214,-0.018723899769669417,-0.7582181035272513
99,2018-05-17,2200.63720703125,36.41203689575195,47.58963394165039,36.33648681640625,4.860000133514404,1.0782185120311498,1.433433664906716,0.7117200943416017,-0.0640696382995426,-0.7839698695504012
100,2018-05-18,2189.3515625,36.55863952636719,47.634254455566406,36.31437683105469,4.829999923706055,1.0504722393261419,1.4593562999346557,0.7183159498188758,-0.06832045750281525,-0.7968458548903982
101,2018-05-21,2215.5498046875,36.875,47.55988693237305,36.31437683105469,4.670000076293945,1.1148818147042625,1.5152959311734238,0.7073228573567522,-0.06832045750281525,-0.8655172309521313
102,2018-05-22,2208.295166015625,36.334869384765625,46.90542984008789,36.15959930419922,4.579999923706055,1.0970459540754105,1.4197887172347796,0.6105802603325483,-0.0980776587370431,-0.9041449823152782
103,2018-05-23,2134.53759765625,35.84104537963867,45.65599822998047,35.72473907470703,4.659999847412109,0.9157096023862596,1.3324695511378297,0.4258878485750816,-0.1816829703133491,-0.8698092942844116
104,2018-05-24,2094.232666015625,35.300926208496094,45.39570236206055,35.5478401184082,4.809999942779541,0.8166180864732004,1.236964360771434,0.3874106152253506,-0.21569319096782852,-0.8054297768981148
105,2018-05-25,2062.794677734375,34.22067642211914,44.079345703125,35.69526290893555,4.860000133514404,0.7393263559271034,1.0459519564663942,0.1928252660913516,-0.18734999584538634,-0.7839698695504012
106,2018-05-29,2057.152099609375,34.36727523803711,43.52900314331055,34.6707649230957,4.849999904632568,0.7254538198054803,1.0718739169702511,0.11147299851412082,-0.38431782023222616,-0.7882619328826814
107,2018-05-30,2111.563720703125,35.27006149291992,45.06103897094727,35.149845123291016,4.849999904632568,0.8592272762534781,1.2315067864171092,0.337940289413497,-0.29221087024937487,-0.7882619328826814
108,2018-05-31,2101.4873046875,35.35493850708008,45.10566711425781,34.62654113769531,4.840000152587891,0.8344539471020526,1.246514947260482,0.3445372726766088,-0.39282019204443114,-0.7925537915581178
109,2018-06-01,2109.145263671875,35.432098388671875,45.58906555175781,34.80342483520508,4.679999828338623,0.853281389146313,1.2601585458842528,0.41599378341271065,-0.3588129050125902,-0.8612253722766949
110,2018-06-04,2113.578857421875,35.46296310424805,45.59651184082031,35.07613754272461,4.550000190734863,0.8641815819452345,1.2656161202385776,0.4170945023912213,-0.3063817344049363,-0.9170207629984312
111,2018-06-05,2088.18701171875,35.717586517333984,45.455204010009766,35.06875991821289,4.570000171661377,0.80175456916705,1.3106392537205303,0.39620621698088815,-0.3078001409506798,-0.9084368409907145
112,2018-06-06,2081.335693359375,35.70987319946289,45.88655471801758,35.311988830566406,4.539999961853027,0.7849102899536065,1.3092753660250112,0.4599689727258018,-0.26103746268638245,-0.9213128263307114
113,2018-06-07,2112.772705078125,36.41975021362305,46.518741607666016,35.63629150390625,4.5,0.8621996195761795,1.4347975526022352,0.5534195628870213,-0.198687713937759,-0.9384806703461448
114,2018-06-08,2101.084228515625,36.296295166015625,46.46606063842773,35.75421524047852,4.449999809265137,0.833462965917525,1.4129679297090183,0.5456322016712252,-0.1760159447813105,-0.9599405776938583
115,2018-06-11,2121.236572265625,36.35801696777344,46.947731018066406,35.44465637207031,4.46999979019165,0.8830084237586141,1.4238817293695025,0.6168332689148766,-0.23553108065542722,-0.9513566556861417
116,2018-06-12,2092.620361328125,35.58641815185547,45.82634353637695,35.3709602355957,4.570000171661377,0.8126541617350905,1.2874457431317943,0.4510684868872709,-0.24969974459400976,-0.9084368409907145
117,2018-06-13,2069.646728515625,35.50154113769531,46.19511795043945,35.33409881591797,4.739999771118164,0.7561724358331899,1.2724375822884217,0.5055811431836759,-0.25678664348310976,-0.835473606253545
118,2018-06-14,2101.890625,35.83332824707031,46.05965423583984,34.94347381591797,4.789999961853027,0.835445528517461,1.3311049889182278,0.4855567417257383,-0.3318873830302319,-0.8140136989058314
119,2018-06-15,2032.566650390625,34.82252883911133,45.60055923461914,35.120361328125,4.75,0.6650093696272318,1.1523729700655225,0.41769279277861876,-0.2978793625927314,-0.8311815429212647
120,2018-06-18,2062.794677734375,34.99228286743164,45.7285041809082,35.046653747558594,4.619999885559082,0.7393263559271034,1.182389291752268,0.43660576129257755,-0.31205022674829286,-0.8869771382998449
121,2018-06-19,2064.809814453125,34.83795928955078,45.01353454589844,35.20880889892578,4.659999847412109,0.7442806616188599,1.1551014199806435,0.3309181308892166,-0.2808746189683215,-0.8698092942844116
122,2018-06-20,2046.2698974609373,34.53703308105469,44.64474487304688,34.11796951293945,4.639999866485596,0.6986994286313207,1.1018909131810795,0.2764032190211354,-0.4905971011819582,-0.8783932162921282
123,2018-06-21,2034.178466796875,34.074066162109375,44.13297653198242,33.7568244934082,4.599999904632568,0.6689720939035797,1.0200279723902888,0.2007530366440572,-0.5600300817913835,-0.8955610603075616
124,2018-06-22,2103.09912109375,35.324073791503906,45.78118896484375,33.911598205566406,4.579999923706055,0.8384166713784005,1.2410573729061571,0.44439368640129207,-0.5302736139628152,-0.9041449823152782
125,2018-06-25,2047.0760498046875,34.13579177856445,45.34467697143555,33.719966888427734,4.309999942779541,0.7006813910003763,1.0309424465748558,0.37986798353653983,-0.5671162472748238,-1.020028031747875
126,2018-06-26,2074.88623046875,34.6373405456543,45.382301330566406,33.535701751708984,4.389999866485596,0.7690539907702854,1.1196275239395732,0.385429659399783,-0.6025426742580678,-0.9856923437170083
127,2018-06-27,2128.4912109375,35.06172561645508,45.63066482543945,33.32196044921875,4.309999942779541,0.9008442843874661,1.194668328156437,0.4221430356978842,-0.643636126773349,-1.020028031747875
128,2018-06-28,2134.13427734375,35.239192962646484,45.32961654663086,33.65363311767578,4.320000171661377,0.9147180209708512,1.2260485375387014,0.3776417342910685,-0.5798694382903015,-1.0157359684155947
129,2018-06-29,2119.22119140625,35.23147964477539,45.57797622680664,33.66837310791016,4.449999809265137,0.8780535178359766,1.2246846498431823,0.4143545466962504,-0.5770355588214516,-0.9599405776938583
130,2018-07-02,2093.023681640625,34.87654113769531,45.80376052856445,33.616783142089844,4.46999979019165,0.813645743150499,1.1619235565545705,0.4477302408049025,-0.5869541369624225,-0.9513566556861417
131,2018-07-03,2104.308837890625,35.41666793823242,46.21017456054688,34.01478576660156,4.619999885559082,0.841390815393745,1.2574300959691318,0.5078068285362289,-0.5104349908695569,-0.8869771382998449
133,2018-07-05,2109.54833984375,35.49382781982422,47.293922424316406,33.88212203979492,4.570000171661377,0.8542723703308406,1.2710736945929026,0.6680076791289131,-0.5359406394948525,-0.9084368409907145
134,2018-07-06,2110.3544921875,35.44752502441406,47.21867370605469,34.24327087402344,4.559999942779541,0.8562543326998956,1.262886321275291,0.6568843274024269,-0.4665069254797676,-0.9127289043229948
135,2018-07-09,2147.838134765625,35.956783294677734,48.28738021850586,34.94347381591797,4.429999828338623,0.9484095805521432,1.3529346118114445,0.8148617482142373,-0.3318873830302319,-0.968524499701575
136,2018-07-10,2172.020751953125,36.304012298583984,48.204586029052734,35.171958923339844,4.460000038146973,1.0078636497767453,1.4143324919286204,0.802623016293338,-0.2879593176404426,-0.955648514361578
137,2018-07-11,2125.669921875,34.83024597167969,46.49615859985352,34.87712860107422,4.369999885559082,0.8939080163266546,1.1537375322851244,0.550081316804654,-0.3446427742626884,-0.9942762657247249
138,2018-07-12,2120.43115234375,34.99228286743164,46.84236907958984,34.75920486450195,4.300000190734863,0.8810282620822021,1.182389291752268,0.6012585464832851,-0.36731454341913555,-1.0243198904233113
139,2018-07-13,2132.521728515625,35.00770950317383,46.8799934387207,34.7149772644043,4.289999961853027,0.9107534960018602,1.1851170671433062,0.6068202223465293,-0.3758176486370001,-1.0286119537555916
140,2018-07-16,2090.60498046875,34.42900085449219,46.60152816772461,35.23091506958008,4.320000171661377,0.8076992558124529,1.082788391154818,0.565657167022082,-0.27662453317070845,-1.0157359684155947
141,2018-07-17,2104.308837890625,34.282405853271484,46.398319244384766,35.40043258666992,4.429999828338623,0.841390815393745,1.056867105175044,0.5356185912099596,-0.24403345246763217,-0.968524499701575
142,2018-07-18,2117.60888671875,34.143516540527344,46.661739349365234,35.621559143066406,4.349999904632568,0.8740895930978666,1.0323083578426233,0.5745576528606129,-0.20152012659528815,-1.0028601877324417
143,2018-07-19,2145.419921875,34.29011535644531,46.308013916015625,35.07613754272461,4.53000020980835,0.9424642936758592,1.0582303183464803,0.5222695541309212,-0.3063817344049363,-0.9256046850061478
144,2018-07-20,2140.5830078125,34.36727523803711,46.27791213989258,35.24565124511719,4.480000019073486,0.9305725194615292,1.0718739169702511,0.5178198751045752,-0.27379138710751966,-0.9470645923538614
145,2018-07-23,2141.389404296875,34.143516540527344,46.09728240966797,35.23091506958008,4.449999809265137,0.9325550820614652,1.0323083578426233,0.49111898148190186,-0.27662453317070845,-0.9599405776938583
146,2018-07-24,2153.0771484375,34.58332824707031,46.62410736083984,35.25302505493164,4.429999828338623,0.9612899350274767,1.1100769374505253,0.56899484921153,-0.2723737139674358,-0.968524499701575
