Date,SHELL,FORD,TSLA,MSFT,AAPL
2018-03-16,1760.4539794921875,1.5499999523162842,21.42333221435547,89.50470733642578,42.492332458496094
2018-03-19,1730.2315673828125,1.4700000286102295,20.90399932861328,87.88681030273438,41.84309387207031
2018-03-20,1748.523681640625,1.5199999809265137,20.703332901000977,88.1138687133789,41.828765869140625
2018-03-21,1762.839599609375,1.5399999618530273,21.101999282836914,87.49889373779297,40.881141662597656
2018-03-22,1752.8978271484375,1.5199999809265137,20.606666564941406,84.95378112792969,40.30350112915039
2018-03-23,1748.92138671875,1.4900000095367432,20.1026668548584,82.4843521118164,39.370216369628906
2018-03-26,1756.875,1.4700000286102295,20.278667449951172,88.7288818359375,41.23918533325195
2018-03-27,1797.4366455078125,1.5199999809265137,18.61199951171875,84.6510238647461,40.1817741394043
2018-03-28,1774.7696533203125,1.4199999570846558,17.185333251953125,84.57532501220703,39.737796783447266
2018-03-29,1776.360107421875,1.4199999570846558,17.742000579833984,86.35407257080078,40.048095703125
2018-04-03,1776.7579345703125,1.3600000143051147,17.8353328704834,84.87808227539062,40.1937141418457
2018-04-04,1788.687744140625,1.3899999856948853,19.12933349609375,87.35697937011719,40.962303161621094
2018-04-05,1855.8929443359375,1.3700000047683716,20.381332397460938,87.4042739868164,41.24635696411133
2018-04-06,1847.5418701171875,1.5499999523162842,19.953332901000977,85.37007141113281,40.191322326660156
2018-04-09,1853.109375,1.5499999523162842,19.310667037963867,85.8809814453125,40.58993911743164
2018-04-10,1893.2730712890625,1.5700000524520874,20.31333351135254,87.87735748291016,41.353759765625
2018-04-11,1904.0101318359375,1.5299999713897705,20.062000274658203,86.91230010986328,41.160423278808594
2018-04-12,1883.729248046875,1.5800000429153442,19.60533332824707,88.53962707519531,41.56620407104492
2018-04-13,1891.682861328125,1.5499999523162842,20.022666931152344,88.06658172607422,41.70702362060547
2018-04-16,1878.9569091796875,1.5700000524520874,19.413999557495117,89.09786987304688,41.96720504760742
2018-04-17,1895.2618408203125,1.5499999523162842,19.179332733154297,90.89552307128906,42.544857025146484
2018-04-18,1946.162109375,1.5499999523162842,19.55666732788086,91.24560546875,42.449363708496094
2018-04-19,1975.58935546875,1.5399999618530273,20.005332946777344,90.93338012695312,41.24635696411133
2018-04-20,1985.92822265625,1.4800000190734863,19.349332809448242,89.88314819335938,39.556396484375
2018-04-23,2003.8231201171875,1.440000057220459,18.891332626342773,90.21430969238281,39.44182586669922
2018-04-24,2027.6829833984375,1.440000057220459,18.8973331451416,88.10442352294922,38.89282989501953
2018-04-25,2010.981689453125,1.3899999856948853,18.71266746520996,87.33804321289062,39.06229782104492
2018-04-26,1990.302734375,1.4500000476837158,19.031999588012695,89.18302154541016,39.198360443115234
2018-04-27,2013.3677978515625,1.4199999570846558,19.60533332824707,90.65901184082031,38.744842529296875
2018-04-30,2012.9698486328125,1.399999976158142,19.593332290649414,88.48287963867188,39.44659423828125
2018-05-01,2005.8115234375,1.4299999475479126,19.994667053222656,89.88314819335938,40.36317825317383
2018-05-02,2013.3677978515625,1.409999966621399,20.07666778564453,88.47340393066406,42.1462287902832
2018-05-03,2022.513671875,1.4500000476837158,18.963333129882812,89.00325012207031,42.22261047363281
2018-05-04,2050.349365234375,1.4299999475479126,19.606000900268555,90.03453826904297,43.879154205322266
2018-05-08,2028.478759765625,1.4600000381469727,20.131332397460938,90.6495361328125,44.409053802490234
2018-05-09,2094.490478515625,1.4600000381469727,20.456666946411133,91.71866607666016,44.721744537353516
2018-05-10,2122.848876953125,1.440000057220459,20.334667205810547,92.63642883300781,45.36144256591797
2018-05-11,2140.98583984375,1.440000057220459,20.070667266845703,92.43775177001953,45.18891525268555
2018-05-14,2145.016357421875,1.4299999475479126,19.46466636657715,92.74996948242188,45.0834846496582
2018-05-15,2169.19970703125,1.440000057220459,18.94533348083496,92.07820892333984,44.673744201660156
2018-05-16,2157.913818359375,1.5800000429153442,19.09866714477539,92.3157730102539,45.09067153930664
2018-05-17,2200.63720703125,1.590000033378601,18.96933364868164,91.39402770996094,44.8055305480957
2018-05-18,2189.3515625,1.590000033378601,18.454666137695312,91.56507110595703,44.642601013183594
2018-05-21,2215.550048828125,1.659999966621399,18.965999603271484,92.74339294433594,44.95888900756836
2018-05-22,2208.294677734375,1.559999942779541,18.333999633789062,92.6483383178711,44.84627151489258
2018-05-23,2134.537353515625,1.5299999713897705,18.60466766357422,93.7506332397461,45.133811950683594
2018-05-24,2094.233154296875,1.559999942779541,18.523332595825195,93.41803741455078,45.0834846496582
2018-05-25,2062.79541015625,1.590000033378601,18.59000015258789,93.46554565429688,45.1865234375
2018-05-29,2057.15234375,1.5099999904632568,18.917333602905273,93.13299560546875,45.02357482910156
2018-05-30,2111.563720703125,1.5299999713897705,19.447999954223633,94.02618408203125,44.927734375
2018-05-31,2101.48779296875,1.5299999713897705,18.98200035095215,93.92164611816406,44.77677536010742
2018-06-01,2109.145263671875,1.5299999713897705,19.454666137695312,95.77464294433594,45.58428192138672
2018-06-04,2113.579345703125,1.5099999904632568,19.78266716003418,96.61083221435547,45.965267181396484
2018-06-05,2088.186767578125,1.5800000429153442,19.408666610717773,97.10498046875,46.31989669799805
2018-06-06,2081.3349609375,1.5299999713897705,21.299999237060547,97.39004516601562,46.48043441772461
2018-06-07,2112.7724609375,1.5499999523162842,21.07266616821289,95.86016845703125,46.35584259033203
2018-06-08,2101.08447265625,1.5199999809265137,21.17733383178711,96.57283782958984,45.93412399291992
2018-06-11,2121.237060546875,1.5299999713897705,22.139999389648438,96.02169036865234,45.82148742675781
2018-06-12,2092.620361328125,1.5099999904632568,22.851333618164062,96.26876068115234,46.073097229003906
2018-06-13,2069.64697265625,1.5099999904632568,22.985332489013672,95.8316421508789,45.69449996948242
2018-06-14,2101.890625,1.4800000190734863,23.847999572753906,96.37327575683594,45.71846389770508
2018-06-15,2032.56640625,1.4700000286102295,23.878000259399414,95.1474838256836,45.24882125854492
2018-06-18,2062.79541015625,1.4600000381469727,24.722000122070312,95.84114837646484,45.22486114501953
2018-06-19,2064.810546875,1.4199999570846558,23.503332138061523,95.84114837646484,44.49403381347656
2018-06-20,2046.27001953125,2.200000047683716,24.148000717163086,96.80089569091797,44.6881217956543
2018-06-21,2034.1785888671875,1.7200000286102295,23.167333602905273,96.10723114013672,44.43891143798828
2018-06-22,2103.099609375,1.7200000286102295,22.242000579833984,95.41354370117188,44.30952453613281
2018-06-25,2047.0755615234375,1.6399999856948853,22.200666427612305,93.49405670166016,43.65058898925781
2018-06-26,2074.88671875,1.6299999952316284,22.799999237060547,94.14973449707031,44.19211196899414
2018-06-27,2128.49169921875,1.6100000143051147,22.96666717529297,92.68634796142578,44.12742614746094
2018-06-28,2134.13427734375,1.6799999475479126,23.32866668701172,93.72211456298828,44.44850158691406
2018-06-29,2119.221435546875,1.6200000047683716,22.863332748413086,93.703125,44.35505676269531
2018-07-02,2093.0234375,1.659999966621399,22.33799934387207,95.03345489501953,44.85105895996094
2018-07-03,2104.308837890625,1.659999966621399,20.724000930786133,94.12122344970703,44.06991195678711
2018-07-04,2093.82958984375,,,,
2018-07-05,2109.54833984375,1.6799999475479126,20.610666275024414,94.79589080810547,44.42454528808594
2018-07-06,2110.354736328125,1.7200000286102295,20.593332290649414,96.12622833251953,45.04036331176758
2018-07-09,2147.838134765625,1.7699999809265137,21.233999252319336,96.7818832397461,45.66575241088867
2018-07-10,2172.020751953125,1.809999942779541,21.49799919128418,97.0384521484375,45.61063766479492
2018-07-11,2125.670654296875,1.7799999713897705,21.263999938964844,96.9054183959961,45.018795013427734
2018-07-12,2120.4306640625,1.7799999713897705,21.11400032043457,99.00544738769531,45.77357864379883
2018-07-13,2132.5224609375,1.7699999809265137,21.257999420166016,100.18374633789062,45.845462799072266
2018-07-16,2090.605224609375,1.75,20.67333221435547,99.68962860107422,45.74483108520508
2018-07-17,2104.308837890625,1.7300000190734863,21.512666702270508,100.67787170410156,45.87422180175781
2018-07-18,2117.609619140625,1.7400000095367432,21.59000015258789,99.88919067382812,45.622623443603516
2018-07-19,2145.420166015625,1.7599999904632568,21.34866714477539,99.20500183105469,45.97724914550781
2018-07-20,2140.582763671875,1.8300000429153442,20.905332565307617,100.98194885253906,45.871822357177734
2018-07-23,2141.389404296875,1.899999976158142,20.213333129882812,102.59735870361328,45.91255187988281
2018-07-24,2153.077392578125,1.899999976158142,19.82866668701172,102.30279541015625,46.24561309814453
2018-07-25,2141.791748046875,1.940000057220459,20.582666397094727,105.3150405883789,46.68171691894531
2018-07-26,2076.498291015625,1.9500000476837158,20.44333267211914,104.1652603149414,46.535560607910156
2018-07-27,2095.03857421875,2.0999999046325684,19.812000274658203,102.3218002319336,45.761592864990234
2018-07-30,2094.233154296875,1.840000033378601,19.344667434692383,100.12673950195312,45.505218505859375
2018-07-31,2107.9365234375,1.7200000286102295,19.875999450683594,100.80139923095703,45.59626007080078
2018-08-01,2071.259521484375,1.7599999904632568,20.055999755859375,100.991455078125,48.28234100341797
2018-08-02,2040.62744140625,1.7699999809265137,23.30266761779785,102.21725463867188,49.693668365478516
2018-08-03,2051.106201171875,1.7599999904632568,23.211332321166992,102.66387939453125,49.837432861328125
2018-08-06,2064.40673828125,1.7000000476837158,22.799333572387695,102.74939727783203,50.096229553222656
2018-08-07,2090.20166015625,1.690000057220459,25.30466651916504,103.46206665039062,49.6265754699707
2018-08-08,2101.48779296875,1.649999976158142,24.689332962036133,104.0417251586914,49.66012191772461
2018-08-09,2095.35595703125,1.7100000381469727,23.496667861938477,104.21275329589844,50.050689697265625
2018-08-10,2069.19482421875,1.6799999475479126,23.69933319091797,103.57611083984375,49.901615142822266
2018-08-13,2063.063232421875,1.6799999475479126,23.76066780090332,102.8254165649414,50.223819732666016
2018-08-14,2042.6246337890625,1.7100000381469727,23.176000595092773,104.10822296142578,50.435420989990234
2018-08-15,2003.38232421875,1.5,22.57933235168457,102.69647979736328,50.553253173828125
2018-08-16,2024.2294921875,1.4800000190734863,22.363332748413086,102.67739868164062,51.29384994506836
2018-08-17,2021.3685302734375,1.4500000476837158,20.366666793823242,102.62017059326172,52.31818389892578
2018-08-20,2035.67578125,1.4700000286102295,20.562667846679688,101.94288635253906,51.80842590332031
2018-08-21,2045.0767822265625,1.5,21.459999084472656,101.09393310546875,51.70743179321289
2018-08-22,2063.88037109375,1.6100000143051147,21.44266700744629,102.12413024902344,51.709835052490234
2018-08-23,2074.91748046875,1.5199999809265137,21.34000015258789,102.60107421875,51.815635681152344
2018-08-24,2095.7646484375,1.5299999713897705,21.521333694458008,103.40235137939453,51.97674560546875
2018-08-28,2095.7646484375,1.4900000095367432,20.790666580200195,105.17659759521484,52.82794952392578
2018-08-29,2074.91748046875,1.4700000286102295,20.333999633789062,106.85546875,53.61663818359375
2018-08-30,2082.275390625,1.4500000476837158,20.209999084472656,106.7886734008789,54.10957336425781
2018-08-31,2045.0767822265625,1.5399999618530273,20.110666275024414,107.15116882324219,54.73476028442383
2018-09-03,2083.910400390625,,,,
2018-09-04,2073.282470703125,1.5499999523162842,19.26333236694336,106.55973052978516,54.9102897644043
2018-09-05,2049.57373046875,1.5,18.715999603271484,103.48821258544922,54.5520133972168
2018-09-06,2013.1929931640625,1.5099999904632568,18.729999542236328,103.72666931152344,53.64550018310547
2018-09-07,1997.659912109375,1.5099999904632568,17.549333572387695,103.22112274169922,53.212684631347656
2018-09-10,1984.1702880859375,1.4500000476837158,19.03333282470703,104.33716583251953,52.49853515625
2018-09-11,2009.923095703125,1.4600000381469727,18.62933349609375,106.11141204833984,53.825843811035156
2018-09-12,2029.5439453125,1.5399999618530273,19.369333267211914,106.55973052978516,53.157371520996094
2018-09-13,2011.9666748046875,1.5199999809265137,19.297332763671875,107.70443725585938,54.44140625
2018-09-14,2018.9161376953125,1.5199999809265137,19.68000030517578,108.14323425292969,53.82344436645508
2018-09-17,2021.77685546875,1.5700000524520874,19.6560001373291,106.96992492675781,52.39032745361328
2018-09-18,2050.391357421875,1.5,18.997333526611328,107.9906005859375,52.476890563964844
2018-09-19,2054.478759765625,1.5099999904632568,19.934667587280273,106.55021667480469,52.50815200805664
2018-09-20,2055.29638671875,1.5499999523162842,19.8886661529541,108.33399963378906,52.90730285644531
2018-09-21,2099.8525390625,1.6100000143051147,19.940000534057617,108.9921875,52.337425231933594
2018-09-24,2121.1083984375,1.5499999523162842,19.978666305541992,109.3832778930664,53.09004592895508
2018-09-25,2169.343505859375,1.5499999523162842,20.06599998474121,109.17340850830078,53.42668914794922
2018-09-26,2152.58349609375,1.559999942779541,20.6386661529541,108.72510528564453,53.00107955932617
2018-09-27,2149.72216796875,1.5099999904632568,20.501333236694336,109.13526916503906,54.090335845947266
2018-09-28,2155.44482421875,1.5299999713897705,17.65133285522461,109.09712219238281,54.28030776977539
2018-10-01,2165.255615234375,1.5499999523162842,20.713333129882812,110.27993774414062,54.64579391479492
2018-10-02,2170.97802734375,1.559999942779541,20.06800079345703,109.84117126464844,55.13151168823242
2018-10-03,2179.5625,1.5700000524520874,19.65333366394043,109.86021423339844,55.802391052246094
2018-10-04,2172.204345703125,1.5099999904632568,18.788667678833008,107.58995819091797,54.821319580078125
2018-10-05,2123.970458984375,1.5299999713897705,17.463333129882812,106.96039581298828,53.93164825439453
2018-10-08,2101.896484375,1.5099999904632568,16.70400047302246,105.7393798828125,53.80660629272461
2018-10-09,2121.1083984375,1.5,17.520000457763672,107.08440399169922,54.5520133972168
2018-10-10,2094.53857421875,1.4800000190734863,17.125333786010742,101.26561737060547,52.024837493896484
2018-10-11,2031.5875244140625,1.5399999618530273,16.815332412719727,101.02715301513672,51.5655632019043
2018-10-12,2025.8646240234375,1.4500000476837158,17.25200080871582,104.5184097290039,53.40744400024414
2018-10-15,2043.4420166015625,1.4900000095367432,17.305999755859375,102.63923645019531,52.265289306640625
2018-10-16,2047.9385986328125,1.4900000095367432,18.439332962036133,105.8824691772461,53.41706085205078
2018-10-17,2039.763671875,1.5099999904632568,18.118667602539062,105.6058578491211,53.18623352050781
2018-10-18,2034.0401611328125,1.5,17.5939998626709,103.49774169921875,51.943077087402344
2018-10-19,2061.01904296875,1.4700000286102295,17.333332061767578,103.65037536621094,52.734161376953125
2018-10-22,2042.215576171875,1.5499999523162842,17.39666748046875,104.57563781738281,53.05638122558594
2018-10-23,1985.3966064453125,1.5,19.609333038330078,103.11618041992188,53.5565299987793
2018-10-24,1977.221435546875,1.4800000190734863,19.233333587646484,97.60266876220703,51.71946334838867
2018-10-25,1975.1773681640625,1.4900000095367432,20.99066734313965,103.30696868896484,52.85199737548828
2018-10-26,1972.7249755859375,1.5299999713897705,22.059999465942383,102.02873992919922,52.01040267944336
2018-10-29,1984.9874267578125,1.4500000476837158,22.323333740234375,99.06212615966797,51.034156799316406
2018-10-30,1992.3458251953125,1.4700000286102295,21.99333381652832,98.94766998291016,51.28904342651367
2018-10-31,2044.2596435546875,1.4600000381469727,22.488000869750977,101.88565826416016,52.62596893310547
2018-11-01,1982.1265869140625,1.5,22.95199966430664,101.03668212890625,53.433895111083984
2018-11-02,1964.140625,1.4700000286102295,23.0939998626709,101.26561737060547,49.889591217041016
2018-11-05,1990.7105712890625,1.4800000190734863,22.760000228881836,102.55338287353516,48.47331237792969
2018-11-06,1970.680908203125,1.4800000190734863,22.737333297729492,102.75370788574219,48.99750518798828
2018-11-07,1987.0316162109375,1.4900000095367432,23.21066665649414,106.7982177734375,50.48351287841797
2018-11-08,1981.3089599609375,1.5099999904632568,23.426666259765625,106.59790802001953,50.307373046875
2018-11-09,1976.8125,1.5299999713897705,23.367332458496094,104.5184097290039,49.337371826171875
2018-11-12,1987.849365234375,1.440000057220459,22.0853328704834,101.94288635253906,46.852046966552734
2018-11-13,1943.7020263671875,1.4800000190734863,22.582000732421875,102.00968933105469,46.38393020629883
2018-11-14,1928.1689453125,1.409999966621399,22.933332443237305,100.56304931640625,45.07371139526367
2018-11-15,1994.4168701171875,1.3799999952316284,23.229333877563477,102.77607727050781,46.186073303222656
2018-11-16,1998.98486328125,1.3600000143051147,23.62066650390625,103.7436752319336,46.69762420654297
2018-11-19,1988.603515625,1.350000023841858,23.564666748046875,100.2277603149414,44.84688949584961
2018-11-20,1957.4599609375,1.3899999856948853,23.166000366210938,97.43991088867188,42.704200744628906
2018-11-21,2001.8912353515625,1.350000023841858,22.54599952697754,98.78115844726562,42.655941009521484
2018-11-22,1979.468505859375,,,,
2018-11-23,1910.53759765625,1.3899999856948853,21.722000122070312,98.74282836914062,41.572532653808594
2018-11-26,1962.8585205078125,1.399999976158142,23.066667556762695,102.00009155273438,42.13473892211914
2018-11-27,1953.3077392578125,1.3200000524520874,22.92799949645996,102.6419448852539,42.04304885864258
2018-11-28,1949.1553955078125,1.3899999856948853,23.191333770751953,106.45486450195312,43.659725189208984
2018-11-29,1969.917724609375,1.3799999952316284,22.744667053222656,105.56390380859375,43.32432556152344
2018-11-30,1968.256591796875,1.340000033378601,23.365333557128906,106.23451232910156,43.09027099609375
2018-12-03,2006.0440673828125,1.440000057220459,23.89933204650879,107.3841323852539,44.595947265625
2018-12-04,2006.458984375,1.3799999952316284,23.979999542236328,103.96402740478516,42.63422775268555
2018-12-05,1977.39208984375,,,,
2018-12-06,1889.3602294921875,1.3600000143051147,24.20400047302246,104.60588073730469,42.158878326416016
2018-12-07,1945.418212890625,1.4199999570846558,23.864667892456055,100.41935729980469,40.655616760253906
2018-12-10,1924.2408447265625,1.3799999952316284,24.343332290649414,103.07306671142578,40.9234619140625
2018-12-11,1942.0960693359375,1.4299999475479126,24.450666427612305,104.03106689453125,40.689395904541016
2018-12-12,1950.400390625,1.409999966621399,24.440000534057617,104.50050354003906,40.802799224853516
2018-12-13,1944.17236328125,1.409999966621399,25.119333267211914,104.85496520996094,41.24919509887695
2018-12-14,1945.418212890625,1.409999966621399,24.380666732788086,101.57856750488281,39.9293212890625
2018-12-17,1928.3935546875,1.409999966621399,23.22800064086914,98.57039642333984,39.5577278137207
2018-12-18,1882.30126953125,1.409999966621399,22.468666076660156,99.60504913330078,40.071685791015625
2018-12-19,1907.2158203125,1.399999976158142,22.197999954223633,99.3367919921875,38.82178497314453
2018-12-20,1881.885986328125,1.350000023841858,21.025333404541016,97.2483139038086,37.842124938964844
2018-12-21,1882.30126953125,1.2000000476837158,21.31800079345703,94.10602569580078,36.370235443115234
2018-12-24,1885.207763671875,1.2999999523162842,19.69266700744629,90.17813873291016,35.42918395996094
2018-12-27,1868.182861328125,1.2599999904632568,21.075332641601562,96.93218231201172,37.678043365478516
2018-12-28,1910.952880859375,1.2899999618530273,22.257999420166016,96.17533874511719,37.697349548339844
2018-12-31,1916.351318359375,1.2999999523162842,22.18666648864746,97.30580139160156,38.061710357666016
2019-01-02,1943.7569580078125,1.340000033378601,20.674667358398438,96.87470245361328,38.105140686035156
2019-01-03,1944.58740234375,1.2999999523162842,20.02400016784668,93.31087493896484,34.309593200683594
2019-01-04,1966.5955810546875,1.340000033378601,21.179332733154297,97.65069580078125,35.77424240112305
2019-01-07,1966.5955810546875,1.350000023841858,22.33066749572754,97.77523803710938,35.694610595703125
2019-01-08,1959.1212158203125,1.340000033378601,22.356666564941406,98.48416900634766,36.375057220458984
2019-01-09,1972.824462890625,1.399999976158142,22.568666458129883,99.89244079589844,36.99277114868164
2019-01-10,1986.5274658203125,1.4199999570846558,22.99799919128418,99.2505874633789,37.11101150512695
2019-01-11,1961.197265625,1.4299999475479126,23.150667190551758,98.48416900634766,36.746646881103516
2019-01-14,1947.494384765625,1.4600000381469727,22.293333053588867,97.76564025878906,36.194091796875
2019-01-15,1965.764892578125,1.4700000286102295,22.961999893188477,100.60137939453125,36.93486404418945
2019-01-16,1935.4525146484375,1.4700000286102295,23.06999969482422,100.95584869384766,37.386077880859375
2019-01-17,1914.27490234375,1.4299999475479126,23.15399932861328,101.664794921875,37.60807418823242
2019-01-18,1961.61328125,1.4500000476837158,20.150667190551758,103.18802642822266,37.83970642089844
2019-01-21,1969.917724609375,,,,
2019-01-22,1920.5032958984375,1.440000057220459,19.92799949645996,101.24325561523438,36.990360260009766
2019-01-23,1874.4112548828125,1.4600000381469727,19.172666549682617,102.23001098632812,37.13996124267578
2019-01-24,1881.885986328125,1.409999966621399,19.43400001525879,101.7414321899414,36.8455810546875
2019-01-25,1869.8438720703125,1.4600000381469727,19.80266761779785,102.67069244384766,38.0665397644043
2019-01-28,1837.8699951171875,1.4900000095367432,19.7586669921875,100.66844940185547,37.71424102783203
2019-01-29,1858.63232421875,1.440000057220459,19.83066749572754,98.6182861328125,37.32334518432617
2019-01-30,1890.190673828125,1.4299999475479126,20.584667205810547,101.91386413574219,39.87382507324219
2019-01-31,1961.61328125,1.4600000381469727,20.468000411987305,100.04572296142578,40.16095733642578
2019-02-01,1979.8829345703125,1.5,20.81399917602539,98.46500396728516,40.18027114868164
2019-02-04,2003.9676513671875,1.5199999809265137,20.859333038330078,101.30073547363281,41.321590423583984
2019-02-05,2043.0001220703125,1.5399999618530273,21.42333221435547,102.71861267089844,42.02857208251953
2019-02-06,2041.7548828125,1.600000023841858,21.148000717163086,101.57856750488281,42.04304885864258
2019-02-07,2010.6114501953125,1.5800000429153442,20.500667572021484,100.8504638671875,41.24678421020508
2019-02-08,2004.7982177734375,1.5499999523162842,20.386667251586914,101.23368072509766,41.29524612426758
2019-02-11,2015.59423828125,1.5499999523162842,20.856000900268555,100.831298828125,41.05776596069336
2019-02-12,2026.3902587890625,1.600000023841858,20.78733253479004,102.40243530273438,41.41156768798828
2019-02-13,2038.432861328125,1.6399999856948853,20.544666290283203,102.32581329345703,41.2395133972168
2019-02-14,2045.5467529296875,1.6699999570846558,20.251333236694336,102.41203308105469,41.38976287841797
2019-02-15,2043.0172119140625,1.6100000143051147,20.525333404541016,103.67662811279297,41.29766845703125
2019-02-18,2035.0106201171875,,,,
2019-02-19,2032.06103515625,1.6299999952316284,20.375999450683594,103.62872314453125,41.4212532043457
2019-02-20,2046.388916015625,1.6399999856948853,20.17066764831543,103.08992004394531,41.687828063964844
2019-02-21,2031.2181396484375,1.6200000047683716,19.415332794189453,105.26428985595703,41.4527702331543
2019-02-22,2021.525634765625,1.6699999570846558,19.6473331451416,106.76518249511719,41.91561508178711
