Entity,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Africa,1965,47.70093536,45.21755981,,0,5.747494698,0,1.334004521,
Africa,1966,49.32132339,43.13232422,,0,6.122061729,0,1.424285531,
Africa,1967,48.63989639,43.6409874,,0,6.325730801,0,1.393385172,
Africa,1968,48.68636322,42.97121811,,0,7.005292892,0,1.337120175,
Africa,1969,48.32214355,42.20096588,,0,7.956087589,0,1.520799756,
Africa,1970,48.64268494,40.45483017,,0,9.16205883,0,1.740429759,
Africa,1971,49.72192001,40.21431351,0,0,8.076340675,0,1.932457685,0.054967038
Africa,1972,50.67675781,38.12727737,0,0,8.695498466,0,2.448199987,0.052268587
Africa,1973,50.36769485,37.4661293,0,0,8.492557526,0,3.62390542,0.049722195
Africa,1974,49.63326263,37.20715332,0,0,9.219236374,0,3.891509295,0.048832215
Africa,1975,49.15946579,37.18091965,0,0,9.193145752,0,4.421216011,0.045256946
Africa,1976,49.48208618,36.47757339,0,0,9.371634483,0,4.623929977,0.0447792
Africa,1977,49.95758057,35.3355217,0,0,9.759941101,0,4.903596878,0.043357596
Africa,1978,50.67284012,33.06869507,0,0,9.476600647,0,6.738782883,0.04308062
Africa,1979,48.97230148,32.22182846,0,0,9.310170174,0,9.454936028,0.040758431
Africa,1980,48.32221222,32.13978577,0,0,8.446964264,0,11.05196762,0.039071396
Africa,1981,46.5860405,33.51128387,0,0,7.822822571,0,12.04316902,0.036679093
Africa,1982,45.75011826,34.67135239,0,0,7.340933323,0,12.20034313,0.037251741
Africa,1983,46.29251099,34.23137665,0,0,6.421346188,0,13.0195303,0.035237368
Africa,1984,45.70554733,35.51677322,0,0.518495381,6.124618053,0,12.09979534,0.034775518
Africa,1985,45.05474091,35.21581268,0,0.67470336,6.541610718,0,12.47471905,0.038416207
Africa,1986,43.25673294,35.23903656,0,1.092961788,6.617473602,0,13.70744705,0.086336285
Africa,1987,44.18719864,35.12353134,0,0.742014289,6.151005268,0,13.71258068,0.083667614
Africa,1988,43.02040863,35.25379944,0,1.179166913,6.276231766,0,14.19578648,0.074603975
Africa,1989,44.41036224,33.0183754,0,1.244424224,6.57538271,0,14.67815208,0.073298693
Africa,1990,43.69610214,33.5705719,0,0.91699481,6.47565937,0,15.24790573,0.09276852
Africa,1991,43.97998428,32.68762589,0,0.993392408,6.866535664,0,15.37725067,0.095208257
Africa,1992,44.15965271,32.40058899,0,0.99427253,6.45469141,0,15.8930006,0.097792745
Africa,1993,44.4384079,32.82632446,0,0.77521801,6.311710835,0.000222805,15.53902435,0.10908749
Africa,1994,44.45519638,32.54223251,0,1.00107789,6.196333408,0.000581109,15.71097374,0.093609102
Africa,1995,44.25544357,32.22684097,0,1.120262742,6.174328327,0.000651156,16.11369514,0.108773597
Africa,1996,44.08805847,31.86500359,0,1.138401508,6.278398514,0.00071551,16.49733353,0.132086441
Africa,1997,44.48646545,32.02299118,0,1.19828558,6.304668427,0.000710495,15.84340286,0.143470272
Africa,1998,44.83873367,30.81435585,0,1.269125104,6.481525421,0.000738995,16.42060661,0.174919099
Africa,1999,45.1163826,30.8102169,0,1.161754966,6.666306496,0.001867073,16.07534409,0.168128699
Africa,2000,44.27597809,30.04120064,0.001100797,1.150739789,6.936676979,0.016176639,17.35714531,0.220985636
Africa,2001,43.15824509,29.39925766,0.001324146,0.910295665,7.156859398,0.036778532,19.11807442,0.219168589
Africa,2002,43.82794571,27.68706322,0.00145317,0.995147109,7.353559971,0.038363591,19.8701458,0.211784914
Africa,2003,43.09469604,28.74407196,0.001643701,0.995974541,6.768145561,0.043899521,20.10877609,0.227487057
Africa,2004,41.87101364,29.53679276,0.001868296,0.975378811,6.633234978,0.058429442,20.66664696,0.239840567
Africa,2005,43.56305313,27.35189438,0.002214702,0.816789389,6.696117878,0.058821063,21.26353455,0.241177529
Africa,2006,43.19594955,27.2045517,0.002783737,0.706514597,6.759675026,0.062608436,21.76788712,0.298165411
Africa,2007,43.15598679,26.65954018,0.003550832,0.763919055,6.696656227,0.071485303,22.39146614,0.23771596
Africa,2008,42.80971527,27.69897842,0.004789645,0.822613001,6.392270088,0.086475015,21.93824577,0.232603103
Africa,2009,43.54647827,27.15343857,0.006178744,0.792400658,6.419967175,0.102477849,21.72411346,0.247088194
Africa,2010,44.034832,26.08745384,0.013429861,0.806879878,6.69466114,0.142012239,21.96421242,0.251789689
Africa,2011,42.96297455,25.4845047,0.03689415,0.758651435,6.786448479,0.146237582,23.55706787,0.256018817
Africa,2012,43.79690552,23.9327507,0.058239691,0.73006469,6.525726795,0.147592992,24.53794479,0.25778681
Africa,2013,44.15489578,23.52274513,0.044672735,0.767844319,6.673933506,0.203841314,24.34665108,0.273166955
Africa,2014,43.41709518,23.98013306,0.104495347,0.726397455,6.809333801,0.277685016,24.35516548,0.318178177
Africa,2015,43.52101898,22.14574242,0.173663899,0.625807047,6.417368412,0.474884778,26.22883606,0.39853695
Africa,2016,42.63319778,22.87514305,0.277933329,0.744320452,6.061690331,0.576937795,26.42720032,0.391259223
Africa,2017,42.01363373,22.29600143,0.389213711,0.681928575,6.325908661,0.623742878,27.25686646,0.400877237
Africa,2018,41.50268936,21.39202118,0.489003897,0.540493131,6.546942234,0.71837908,28.37716866,0.415317893
Africa,2019,40.73045349,22.17121887,0.612009287,0.619241655,6.617260933,0.917548776,27.90459633,0.412481755
Africa,2020,38.33490753,22.07203865,0.80394578,0.670131087,7.327818871,1.066478729,29.27887344,0.426025361
Africa,2021,39.31424332,21.04294205,0.778078258,0.471270263,7.227976799,1.150303483,29.59656715,0.399517536
Africa (BP),1965,47.70093918,45.21755981,,0,5.747495651,0,1.334004521,
Africa (BP),1966,49.32133102,43.13232422,,0,6.122062206,0,1.42428565,
Africa (BP),1967,48.63989639,43.6409874,,0,6.325730801,0,1.393385172,
Africa (BP),1968,48.68636322,42.97122574,,0,7.005292892,0,1.337120295,
Africa (BP),1969,48.32214355,42.20096588,,0,7.956087589,0,1.520799756,
Africa (BP),1970,48.64268494,40.45483017,,0,9.16205883,0,1.740429759,
Africa (BP),1971,49.72192001,40.21431351,0,0,8.076340675,0,1.932457685,0.054967038
Africa (BP),1972,50.67675781,38.12727737,0,0,8.695498466,0,2.448199987,0.052268587
Africa (BP),1973,50.36769485,37.46612549,0,0,8.492557526,0,3.62390542,0.049722195
Africa (BP),1974,49.63326263,37.20715714,0,0,9.219236374,0,3.891509295,0.048832215
Africa (BP),1975,49.15946579,37.18091965,0,0,9.193145752,0,4.421216011,0.045256946
Africa (BP),1976,49.48207855,36.47757339,0,0,9.37163353,0,4.623929977,0.044779196
Africa (BP),1977,49.95758057,35.3355217,0,0,9.759941101,0,4.903596878,0.043357596
Africa (BP),1978,50.67284012,33.06869125,0,0,9.476600647,0,6.738782883,0.04308062
Africa (BP),1979,48.9723053,32.22182846,0,0,9.310171127,0,9.454936981,0.040758435
Africa (BP),1980,48.32221222,32.13978577,0,0,8.446964264,0,11.05196667,0.039071392
Africa (BP),1981,46.58604431,33.51128387,0,0,7.822822571,0,12.04316998,0.036679093
Africa (BP),1982,45.75011826,34.67135239,0,0,7.340933323,0,12.20034313,0.037251741
Africa (BP),1983,46.29251099,34.23137665,0,0,6.421346188,0,13.0195303,0.035237368
Africa (BP),1984,45.70554352,35.51677322,0,0.518495381,6.124618053,0,12.09979534,0.034775518
Africa (BP),1985,45.05474091,35.21581268,0,0.67470336,6.541610718,0,12.47471905,0.038416207
Africa (BP),1986,43.25674057,35.23904419,0,1.092962027,6.617474556,0,13.70744991,0.0863363
Africa (BP),1987,44.18719864,35.12353134,0,0.742014289,6.151005268,0,13.71258068,0.083667614
Africa (BP),1988,43.02040863,35.25379944,0,1.179166913,6.276231766,0,14.19578648,0.074603975
Africa (BP),1989,44.41036224,33.0183754,0,1.244424224,6.57538271,0,14.67815208,0.073298693
Africa (BP),1990,43.69610214,33.5705719,0,0.91699481,6.47565937,0,15.24790573,0.09276852
Africa (BP),1991,43.9799881,32.6876297,0,0.993392527,6.86653614,0,15.37725163,0.095208272
Africa (BP),1992,44.15965271,32.40058899,0,0.99427253,6.45469141,0,15.8930006,0.097792745
Africa (BP),1993,44.4384079,32.82632065,0,0.77521801,6.311710835,0.000222805,15.53902626,0.10908749
Africa (BP),1994,44.45519638,32.54223251,0,1.00107789,6.196333408,0.000581109,15.71097183,0.093609102
Africa (BP),1995,44.25544357,32.22684097,0,1.120262742,6.174328804,0.000651156,16.11369514,0.108773597
Africa (BP),1996,44.08805847,31.86500359,0,1.138401508,6.278398514,0.00071551,16.49733353,0.132086441
Africa (BP),1997,44.48646545,32.02299118,0,1.19828558,6.30466938,0.000710495,15.84340286,0.143470272
Africa (BP),1998,44.83873367,30.81435585,0,1.269125104,6.481525421,0.000738995,16.42060661,0.174919099
Africa (BP),1999,45.1163826,30.81021881,0,1.161754966,6.666306496,0.001867357,16.07534218,0.168128699
Africa (BP),2000,44.27597809,30.04120064,0.001100658,1.150739789,6.936676979,0.016176648,17.35714531,0.220985636
Africa (BP),2001,43.15824127,29.39925575,0.001323953,0.910295546,7.156859398,0.036778532,19.11807442,0.219168589
Africa (BP),2002,43.82794189,27.68706131,0.001452931,0.995147049,7.353559017,0.038363598,19.87014198,0.211784914
Africa (BP),2003,43.09469986,28.74407196,0.00164414,0.995974541,6.768146038,0.043899849,20.108778,0.227487087
Africa (BP),2004,41.87100601,29.53678894,0.001868369,0.975378692,6.633234024,0.058429439,20.66664505,0.239840597
Africa (BP),2005,43.56305313,27.35189438,0.002214768,0.816789389,6.696117878,0.058821063,21.26353455,0.241177529
Africa (BP),2006,43.19594955,27.2045517,0.002784081,0.706514597,6.759675026,0.062608436,21.76788712,0.298165411
Africa (BP),2007,43.15598679,26.65954018,0.003550922,0.763919055,6.696656227,0.071485303,22.39146614,0.23771596
Africa (BP),2008,42.80971527,27.69897652,0.004789489,0.822613001,6.392270088,0.086475015,21.93824387,0.232603103
Africa (BP),2009,43.54647827,27.15343857,0.006178827,0.792400658,6.419967175,0.102477834,21.72411537,0.247088194
Africa (BP),2010,44.03482819,26.08745384,0.013430021,0.806879878,6.69466114,0.142012239,21.96421242,0.251789689
Africa (BP),2011,42.96297455,25.48450851,0.036894169,0.758651435,6.786448479,0.146237582,23.55706596,0.256018817
Africa (BP),2012,43.79691315,23.93275261,0.058239698,0.730064809,6.525727272,0.147592992,24.53794479,0.25778684
Africa (BP),2013,44.15489578,23.52274513,0.044672739,0.767844319,6.673933506,0.203841314,24.34665108,0.273166955
Africa (BP),2014,43.417099,23.98013306,0.104495339,0.726397455,6.809334278,0.277685046,24.35516548,0.318178177
Africa (BP),2015,43.52101898,22.14574242,0.173663691,0.625807047,6.417368412,0.474884778,26.22883224,0.39853695
Africa (BP),2016,42.63319778,22.87514305,0.277933329,0.744320452,6.061690331,0.576937735,26.42720032,0.391259283
Africa (BP),2017,42.01363373,22.29600143,0.389213711,0.681928575,6.325908661,0.623742878,27.25686646,0.400877237
Africa (BP),2018,41.50269699,21.39202118,0.489003897,0.540493131,6.546942234,0.718379319,28.37716866,0.415317893
Africa (BP),2019,40.73045349,22.17121887,0.612009227,0.619241655,6.617260933,0.917548656,27.90459633,0.412481755
Africa (BP),2020,38.33490753,22.07203865,0.80394578,0.670131087,7.327818871,1.066478729,29.27887344,0.426025361
Africa (BP),2021,39.31424332,21.04294205,0.778078258,0.471270263,7.227976799,1.150303602,29.59656334,0.399517536
Algeria,1965,62.03628159,3.278345346,0,0,4.763067722,0,29.92230415,0
Algeria,1966,67.95503998,2.650932074,0,0,3.518747091,0,25.87528229,0
Algeria,1967,67.0575943,2.140939951,0,0,4.291953564,0,26.50951385,0
Algeria,1968,66.46007538,2.107926369,0,0,5.486194611,0,25.94580269,0
Algeria,1969,63.52547836,2.427309513,0,0,3.182763577,0,30.86445236,0
Algeria,1970,66.23615265,2.626003265,0,0,4.665683746,0,26.47216034,0
Algeria,1971,69.06137085,0.67322135,0,0,2.455918789,0,27.80948639,0
Algeria,1972,67.46442413,0.520965755,0,0,3.278343439,0,28.73626709,0
Algeria,1973,61.7838974,0.502322257,0,0,4.175826073,0,33.53795242,0
Algeria,1974,62.03445816,0.375104368,0,0,2.494738102,0,35.0956955,0
Algeria,1975,57.73888397,0.396648109,0,0,1.378281832,0,40.48618317,0
Algeria,1976,56.90198517,0.665768445,0,0,1.401022315,0,41.0312233,0
Algeria,1977,58.53560638,0.786397874,0,0,0.881728232,0,39.79626846,0
Algeria,1978,48.17152405,0.318035752,0,0,0.652115107,0,50.85832977,0
Algeria,1979,43.97369766,0.563726127,0,0,0.579293609,0,54.88328934,0
Algeria,1980,37.37232208,0.42018044,0,0,0.4290016,0,61.77849197,0
Algeria,1981,33.14482117,0.243207991,0,0,0.502940297,0,66.10903168,0
Algeria,1982,30.45938301,3.913976192,0,0,0.570870042,0,65.05577087,0
Algeria,1983,31.32947159,3.197570562,0,0,0.256449461,0,65.21651459,0
Algeria,1984,36.12735748,3.691975832,0,0,0.513673544,0,59.666996,0
Algeria,1985,36.81092834,3.822032452,0,0,0.728265345,0,58.63877487,0
Algeria,1986,35.32417679,3.709153175,0,0,0.26640448,0,60.70026016,0
Algeria,1987,34.75161362,4.314837456,0,0,0.517427325,0,60.41612625,0
Algeria,1988,32.47069931,3.788809061,0,0,0.17717436,0,63.56332397,0
Algeria,1989,34.98746872,3.292452097,0,0,0.224958226,0,61.49513245,0
Algeria,1990,35.49871063,2.433272839,0,0,0.126738697,0,61.94127655,0
Algeria,1991,35.44681931,2.53397131,0,0,0.277606994,0,61.74159622,0
Algeria,1992,34.75431442,2.934494257,0,0,0.183757469,0,62.12743378,0
Algeria,1993,37.16669083,2.568009615,0,0,0.350280136,0,59.91501617,0
Algeria,1994,35.12536621,2.388239861,0,0,0.162578985,0,62.32381439,0
Algeria,1995,32.93756866,2.302640676,0,0,0.182247594,0,64.5775528,0
Algeria,1996,31.75676727,1.09573698,0,0,0.128803402,0,67.01868439,0
Algeria,1997,32.78167725,1.999115348,0,0,0.074455902,0,65.14476013,0
Algeria,1998,32.64442444,2.066891909,0,0,0.206179619,0,65.0825119,0
Algeria,1999,31.75577736,2.192055702,0,0,0.192743421,0,65.85942841,0
Algeria,2000,34.38372421,1.880524158,0,0,0.053235482,0,63.68252182,0
Algeria,2001,34.35356522,2.095407963,0,0,0.065218486,0,63.48580551,0
Algeria,2002,36.77497482,2.655081987,0,0,0.051676769,0,60.5182724,0
Algeria,2003,36.55863571,2.091812849,0,0,0.228103995,0,61.12145233,0
Algeria,2004,36.80817413,2.403951883,0,0,0.206786901,0,60.58108139,0
Algeria,2005,36.64313889,1.886092544,0,0,0.434118778,0,61.0366478,0
Algeria,2006,36.87719727,2.704936266,0,0,0.163271949,0,60.2545929,0
Algeria,2007,39.13273621,2.202961445,0,0,0.159904569,0,58.50439072,0
Algeria,2008,40.11642456,2.078566074,0,0,0.187754303,0,57.61725235,0
Algeria,2009,40.13159943,1.259231925,0,0,0.212785482,0,58.39638138,0
Algeria,2010,41.36993408,0.821262419,0.005751776,0,0.109380603,0,57.69366455,0
Algeria,2011,41.38482285,0.688553393,0.010760946,0,0.224498957,0,57.69136429,0
Algeria,2012,40.26129532,0.668928146,0.014433099,0,0.210098848,0,58.84524536,0
Algeria,2013,39.77385712,0.342200994,0.014515886,0,0.050247308,0,59.81917953,0
Algeria,2014,37.89619446,0.355485439,0.027756516,0,0.089283474,0.000462478,61.63082123,0
Algeria,2015,38.24155045,0.250484943,0.025293589,0,0.063233957,0.008285812,61.41115952,0
Algeria,2016,37.20671082,0.092362054,0.106301226,0,0.031239543,0.008266354,62.55512238,0
Algeria,2017,36.15166092,0.339320004,0.215021119,0,0.023891231,0.008105944,63.26200485,0
Algeria,2018,34.18837738,0.866150379,0.237632573,0,0.046107795,0.003938928,64.65779114,0
Algeria,2019,34.17648697,0.691221118,0.233293787,0,0.0576596,0.003793594,64.8375473,0
Algeria,2020,32.33967209,0.735979557,0.274903864,0,0.019905441,0.003090129,66.62644958,0
Algeria,2021,32.11316299,0.701621711,0.253799886,,0.00355447,0.00401298,66.92385101,0
Argentina,1965,83.77210236,2.573687315,0,0,1.102723598,0,12.55148697,0
Argentina,1966,83.69570923,2.055583477,0,0,1.081897616,0,13.16680908,0
Argentina,1967,83.29692078,2.246396542,0,0,1.076565266,0,13.38012218,0
Argentina,1968,82.25002289,2.111531258,0,0,1.227339387,0,14.41110706,0
Argentina,1969,82.5959549,2.446293592,0,0,1.06516993,0,13.89257431,0
Argentina,1970,78.76752472,3.316405773,0,0,1.302619696,0,16.56265259,0.050791871
Argentina,1971,79.12071991,2.742664814,0,0,1.220068932,0,16.86629295,0.050252561
Argentina,1972,77.79281616,2.280049324,0,0,1.171034336,0,18.69213676,0.063962281
Argentina,1973,74.96604156,2.395100355,0,0,2.235413313,0,20.35515785,0.048282024
Argentina,1974,72.06705475,2.868620872,0,0.713076472,3.582565069,0,20.72144699,0.047236916
Argentina,1975,69.79172516,2.856223583,0,1.772159338,3.811517,0,21.7176857,0.050685834
Argentina,1976,68.6570282,2.754508257,0,1.726647854,3.508381844,0,23.30739403,0.046041414
Argentina,1977,69.23631287,2.493818521,0,1.052260756,3.862955809,0,23.30836678,0.046283688
Argentina,1978,67.24224091,3.035419941,0,1.858784676,5.181485176,0,22.6358757,0.04619322
Argentina,1979,67.37989807,2.633616447,0,1.609153867,6.638432503,0,21.67502403,0.063874029
Argentina,1980,62.92184067,2.361246347,0,1.406796336,9.485890388,0,23.75724983,0.066970006
Argentina,1981,60.82176971,2.30576086,0,1.744624257,9.480880737,0,25.58631516,0.060649995
Argentina,1982,56.80837631,2.286341667,0,1.137407899,11.15080547,0,28.53839493,0.078672789
Argentina,1983,55.27570724,1.990922332,0,1.987173915,11.20172405,0,29.44272804,0.101750076
Argentina,1984,52.43183899,1.473918796,0,2.701363325,12.05737495,0,31.26020813,0.075297095
Argentina,1985,49.31567383,2.20076704,0,3.397012472,12.68001747,0,32.32699203,0.079538882
Argentina,1986,49.07440186,2.379711628,0,3.184592247,12.22074318,0,33.06277084,0.077782474
Argentina,1987,50.12181854,2.527154684,0,3.449449778,12.18386745,0,31.65408707,0.063618526
Argentina,1988,49.62607956,2.547080755,0,3.042643309,8.344774246,0,36.36682892,0.072592832
Argentina,1989,47.24090576,2.858144522,0,2.742203712,7.478696823,0,39.61515427,0.06489633
Argentina,1990,44.82572556,2.39102006,0,4.027214527,10.20990562,0,38.46335983,0.082773075
Argentina,1991,46.08618927,2.070514202,0,4.221542835,9.00122261,0,38.54030991,0.080220282
Argentina,1992,45.18054581,2.17562151,0,3.592452765,10.1325531,0,38.84463501,0.074189991
Argentina,1993,42.87755966,1.396636605,0,3.805838823,12.16349983,0,39.70343781,0.053033482
Argentina,1994,42.9540863,1.160596728,0,3.83852458,13.25448895,0,38.74038696,0.051916774
Argentina,1995,41.31180191,1.180178285,0,3.191522598,12.47504234,0,41.78097916,0.060475949
Argentina,1996,39.53691101,1.181980729,0,3.220966101,10.11236572,0.004328139,45.8351059,0.108343571
Argentina,1997,41.41252899,0.921818793,0,3.398230553,12.42180729,0.006490992,41.75328445,0.085842907
Argentina,1998,41.14864349,1.196581721,7.30345E-06,3.071998358,11.37223053,0.013977583,43.10062027,0.095937572
Argentina,1999,41.23464966,1.420491457,1.10565E-05,2.897374868,9.091587067,0.014778581,45.22092438,0.120180301
Argentina,2000,37.91095734,1.075175405,1.52259E-05,2.508430481,12.09277439,0.01470928,46.22158051,0.176358387
Argentina,2001,35.94219971,0.902141511,1.85193E-05,2.915868759,15.74643135,0.021248121,44.3022995,0.169789612
Argentina,2002,35.57580566,0.700818539,2.09685E-05,2.491374016,15.95802498,0.032739975,44.98269653,0.258519769
Argentina,2003,33.84851074,0.797499597,2.68897E-05,3.00185585,13.97523689,0.032230996,47.94387054,0.400762588
Argentina,2004,34.19448471,1.278141379,2.7076E-05,2.921458244,11.7857151,0.028028909,49.42034149,0.371806145
Argentina,2005,33.74118042,1.386495113,2.93377E-05,2.388699055,12.39246464,0.025975561,49.69510269,0.370054483
Argentina,2006,33.87456512,1.194821358,3.08356E-05,2.538224697,13.02343559,0.023857594,48.94292831,0.402137637
Argentina,2007,36.19657898,1.656743526,3.55722E-05,2.270790815,10.18465042,0.020092895,49.27672958,0.394375443
Argentina,2008,36.10926437,1.994919062,4.58727E-05,2.27076292,9.985143661,0.013426018,49.18798447,0.438449353
Argentina,2009,35.5059433,1.127179742,2.48963E-05,2.569229364,11.3267746,0.012050945,49.01413727,0.4446567
Argentina,2010,37.08423233,1.522442698,2.69334E-05,2.170118809,10.46368694,0.007951787,47.56183243,0.520320058
Argentina,2011,37.38991928,1.607590318,0.000488749,1.863090515,9.461024284,0.008066647,48.20994949,0.498174548
Argentina,2012,38.23010254,1.446546555,0.002372253,1.782589078,8.462529182,0.107321538,48.32433319,0.501506209
Argentina,2013,39.04776764,1.519988418,0.004179965,1.651631474,9.087360382,0.125713319,46.83053207,0.52182579
Argentina,2014,38.77252197,1.621839046,0.004408179,1.462907314,8.962524414,0.171276033,47.10375214,0.483089417
Argentina,2015,38.86555862,1.586912632,0.003967834,1.825320005,8.738676071,0.160339147,46.81481171,0.486053944
Argentina,2016,37.84384918,1.229076028,0.003852957,2.146143913,8.031664848,0.147757709,48.61392212,0.36657694
Argentina,2017,37.44224167,1.264433622,0.004410554,1.569508195,8.488072395,0.164302647,48.75909805,0.447623491
Argentina,2018,35.91431046,1.39394033,0.029088747,1.773986578,8.683491707,0.380051047,49.52012634,0.516031086
Argentina,2019,34.88612366,0.872786701,0.226468101,2.294384956,7.789056778,1.414817929,50.01993179,0.565833986
Argentina,2020,33.75987244,1.136994481,0.400821298,3.050564528,7.057022095,2.805788517,49.87315369,0.820718884
Argentina,2021,35.72378922,1.914585948,0.602580726,2.852654696,5.37861824,3.550759792,48.17972565,0.704424083
Asia,1965,41.69513702,48.64840698,0,0.001324874,7.892175198,0,1.756993175,0.005961942
Asia,1966,43.12282562,47.38986588,0,0.02851719,7.584458351,0,1.867632985,0.006702028
Asia,1967,47.29694748,43.82515717,0,0.029326143,6.765708447,0,2.073791981,0.009074087
Asia,1968,49.48468018,41.23038101,0,0.045100395,6.968028069,0,2.263105154,0.008699319
Asia,1969,50.15910721,40.94305038,0,0.068667784,6.364031315,0,2.457528114,0.00761062
Asia,1970,50.77745438,40.67942047,0,0.197554126,5.749926567,0,2.581239462,0.014406241
Asia,1971,51.47861862,39.82154846,0,0.275960773,5.729412079,0,2.681696653,0.012768771
Asia,1972,52.36090469,38.94028473,0,0.305003822,5.575788021,0,2.80520916,0.012809419
Asia,1973,54.9342041,36.78407669,0,0.319573641,4.784574032,0,3.164941549,0.012623834
Asia,1974,53.60552216,36.82154083,0,0.571432889,5.325953484,0,3.661534309,0.014019184
Asia,1975,51.31455612,38.38718414,0,0.697695613,5.535187721,0,4.049713135,0.015666757
Asia,1976,52.3240509,37.13684845,0,0.881341934,5.382194519,0,4.262580395,0.012981084
Asia,1977,52.26597214,37.16126251,0,0.754210234,4.956045151,0,4.845210552,0.017298782
Asia,1978,51.92606354,36.43073273,0,1.383310795,4.878590107,0,5.360896111,0.020411676
Asia,1979,50.97445679,36.19517899,0,1.614436269,4.993583202,0,6.185064316,0.037279271
Asia,1980,48.05009079,38.2236557,0,1.894534349,5.336745262,0,6.430596828,0.06438008
Asia,1981,46.88500214,38.89622498,0,2.005822182,5.606820583,0,6.505565166,0.100568473
Asia,1982,45.66114426,39.54163742,0,2.293434143,5.429554939,0,6.793188095,0.281039566
Asia,1983,44.88351059,39.88168716,0,2.602602959,5.38728857,0,6.935934067,0.308980525
Asia,1984,43.64787674,40.23937988,0,2.899149656,5.001022816,0,7.898657799,0.313906461
Asia,1985,40.9303093,39.89858246,0,3.048298597,5.066131592,0,10.77092457,0.285760134
Asia,1986,40.18309402,39.88212204,0,3.112867355,4.900700092,0,11.63297367,0.288240284
Asia,1987,39.32278824,40.38420105,0,3.486130714,4.803303719,0,11.72607803,0.277495921
Asia,1988,39.43424988,40.28042984,0,3.075412273,5.159695625,0,11.77017879,0.280036956
Asia,1989,39.42303848,40.00286865,0,3.063817024,5.037292957,0,12.18426323,0.288716555
Asia,1990,40.1391716,39.1707077,4.59324E-05,3.170022726,5.109559536,0.000383326,12.18726921,0.222839832
Asia,1991,39.96728134,39.16571045,4.42038E-05,3.258207798,4.97146225,0.001361837,12.41716003,0.218773812
Asia,1992,40.47856903,38.66703796,0.000164205,3.201009274,4.792090893,0.002339267,12.64652348,0.212259412
Asia,1993,40.36641312,38.82332993,0.000289919,3.405255556,5.113023758,0.003151583,12.08671284,0.201827332
Asia,1994,40.39089203,38.67566681,0.000348177,3.456678152,4.824696064,0.005591069,12.41956425,0.226571292
Asia,1995,40.81823349,37.62522507,0.00045883,3.651037693,4.990133762,0.010328518,12.64172173,0.2628645
Asia,1996,40.77985764,37.55450439,0.000644058,3.694251537,4.748404503,0.008671535,12.95875454,0.254906952
Asia,1997,41.50424194,36.54828644,0.001003815,3.819234371,4.596564293,0.010316256,13.24032593,0.280024797
Asia,1998,40.6371727,36.41891479,0.00144095,3.967316866,4.864132404,0.012556059,13.80163288,0.296830922
Asia,1999,40.60212708,36.1410141,0.00204899,3.906828642,4.588715553,0.016929185,14.42753029,0.314808518
Asia,2000,40.44668198,36.14230347,0.003063451,3.866217375,4.54771471,0.019121131,14.6425333,0.332363158
Asia,2001,39.50798798,36.58898926,0.004272826,3.761706829,4.71455431,0.024668815,15.06980705,0.328017294
Asia,2002,38.62544632,37.53978729,0.005622545,3.650765181,4.621420383,0.025313141,15.18162537,0.322285444
Asia,2003,37.26966095,39.85634995,0.007080431,2.993028879,4.425233841,0.030881369,15.07322216,0.31220898
Asia,2004,36.07402039,40.91664505,0.008475279,3.113251209,4.725448132,0.049658813,14.77783203,0.300886631
Asia,2005,33.93605804,43.30032349,0.009968586,3.006661415,4.529281139,0.057781436,14.80632687,0.315423459
Asia,2006,32.92905807,44.17160416,0.011619605,2.900015116,4.68431282,0.085055649,14.85036182,0.321137547
Asia,2007,31.99350739,45.20619965,0.013044782,2.603694677,4.602388859,0.105744004,15.08761311,0.336671591
Asia,2008,31.36039352,44.96987915,0.015216952,2.4314363,5.023276329,0.155556247,15.61203575,0.366850495
Asia,2009,30.91608047,45.43552017,0.019108338,2.472206116,4.742837906,0.234857738,15.69948006,0.404608488
Asia,2010,30.72382164,44.67876434,0.025318196,2.4281528,5.094594955,0.336984903,16.19320869,0.437759131
Asia,2011,30.02412415,45.65815353,0.042216904,1.902394414,4.870131016,0.449371755,16.50962448,0.458577096
Asia,2012,30.27734756,45.16197586,0.060982265,1.302588224,5.289144993,0.564163625,16.76324654,0.481435299
Asia,2013,30.04483604,44.91645813,0.110886283,1.276513696,5.533429146,0.701682687,16.76314354,0.522679567
Asia,2014,29.6754055,44.49245071,0.217360258,1.328396082,5.834887028,0.773095489,16.94960976,0.586808026
Asia,2015,30.14868164,43.27690506,0.326674581,1.459696651,5.925279617,0.860267401,17.21483994,0.669449031
Asia,2016,30.49219513,42.28938675,0.479573995,1.585974574,5.977815151,1.082713008,17.27804375,0.665003657
Asia,2017,30.26816177,41.73373413,0.727633238,1.613266587,5.910016537,1.30617559,17.54755592,0.755495489
Asia,2018,29.82297516,41.2809906,0.995415986,1.730102539,5.800081253,1.492453337,17.83563042,0.873285532
Asia,2019,29.39375877,40.80235291,1.220625162,1.959923148,6.027584076,1.601837754,17.83925819,0.95539999
Asia,2020,28.03727722,40.8291626,1.470560074,2.008662224,6.228367805,1.820113659,18.33312416,1.060968041
