,Date,PSNY,FORD,TSLA,LI,NIO,PSNY_z_norm,FORD_z_norm,TSLA_z_norm,LI_z_norm,NIO_z_norm
28,2021-06-28,9.789999961853027,2.9800000190734863,229.5733337402344,33.709999084472656,49.400001525878906,0.11493534015574448,2.193284246197866,-0.6178892492726016,1.1449477638396586,1.9687739195074476
29,2021-06-29,9.760000228881836,2.9600000381469727,226.9199981689453,34.25,50.34000015258789,0.10143255522437512,2.154732852100196,-0.6627655406429193,1.2452269927061785,2.0499497263362763
30,2021-06-30,9.765000343322754,2.9600000381469727,226.5666656494141,34.939998626708984,53.20000076293945,0.10368309092056896,2.154732852100196,-0.6687415103878196,1.3733610906600013,2.296931850011343
31,2021-07-01,9.739999771118164,2.9800000190734863,225.97332763671875,34.689998626708984,50.900001525878906,0.09243041243959979,2.193284246197866,-0.6787767316492845,1.3269356004510675,2.0983099707137653
32,2021-07-02,9.729999542236328,3.130000114440918,226.3000030517578,32.66999816894531,50.400001525878906,0.08792934104721212,2.482420161499261,-0.673251617801099,0.9518175545552712,2.055131286978326
33,2021-07-06,9.75,3.069999933242798,219.8600006103516,33.58000183105469,50.290000915527344,0.09693148383198745,2.3667655196373816,-0.7821724151225227,1.120807018976682,2.045631923848175
34,2021-07-07,9.729999542236328,2.880000114440918,214.88333129882807,32.029998779296875,46.040000915527344,0.08792934104721212,2.0005272757095147,-0.8663436238057665,0.8329684129638827,1.678613112096942
35,2021-07-08,10.229999542236328,2.789999961853028,217.60333251953125,31.790000915527344,45.59999847412109,0.31297775971707176,1.8270455427011312,-0.8203398055821286,0.7884003390654931,1.6406156595763381
36,2021-07-09,10.300000190734863,2.7699999809265137,218.98333740234372,31.81999969482422,45.52999877929688,0.3444848302179918,1.7884941486034602,-0.7969995609920084,0.7939711712036013,1.634570670207555
37,2021-07-12,10.260000228881836,2.869999885559082,228.5666656494141,32.810001373291016,46.34000015258789,0.32648097389423475,1.9812511190918112,-0.6349151886395191,0.9778164241255544,1.7045202564527628
38,2021-07-13,10.149999618530272,2.740000009536743,222.8466644287109,32.52000045776367,44.959999084472656,0.2769700470695569,1.730667057456955,-0.7316584894856077,0.9239626854679682,1.5853469971033307
39,2021-07-14,10.039999961853027,2.6700000762939453,217.7933349609375,30.32999992370605,43.04999923706055,0.2274595494906743,1.5957371781151093,-0.8171262637241433,0.517275292062161,1.4204044384110417
40,2021-07-15,9.989999771118164,2.5999999046325684,216.86666870117188,30.979999542236328,43.68000030517578,0.2049546217745296,1.4608068392043951,-0.8327991192522064,0.6379814957657133,1.4748096721573147
41,2021-07-16,10.010000228881836,2.539999961853028,214.7400054931641,30.31999969482422,42.79999923706055,0.21395676455930496,1.3451526569113852,-0.8687677162143785,0.5154182299499986,1.398815096543322
42,2021-07-19,9.9399995803833,2.740000009536743,215.4066619873047,30.540000915527344,43.34999847412109,0.1824496940583849,1.730667057456955,-0.8574924476811816,0.5562728880208242,1.4463115827668618
43,2021-07-20,9.93000030517578,2.6600000858306885,220.1666717529297,30.729999542236328,44.16999816894531,0.1779490519117901,1.576461481066274,-0.7769856367526399,0.5915560055567795,1.5171245977388057
44,2021-07-21,9.949999809265137,2.7300000190734863,218.42999267578125,33.40999984741211,46.77000045776367,0.18695076545077258,1.71139136040812,-0.8063583693712222,1.0892373172682905,1.7416539508194175
45,2021-07-22,9.989999771118164,2.6600000858306885,216.4199981689453,32.93000030517578,46.06999969482422,0.2049546217745296,1.576461481066274,-0.8403537298214966,1.0001004610747493,1.68120372770436
46,2021-07-23,10.0,2.5799999237060547,214.4600067138672,30.280000686645508,43.9900016784668,0.20945569316691728,1.4222554451067249,-0.8735033806131928,0.5079903356997274,1.501580574667084
47,2021-07-26,9.960000038146973,2.5899999141693115,219.2066650390625,30.770000457763672,43.16999816894531,0.19145183684316025,1.4415311421555599,-0.7932223847445399,0.5989842540054319,1.4307672302679273
48,2021-07-27,9.9399995803833,2.619999885559082,214.9266662597656,26.479999542236328,39.36000061035156,0.1824496940583849,1.4993582333020652,-0.865610692639955,-0.1976773279950947,1.1017458710372972
49,2021-07-28,9.93000030517578,2.559999942779541,215.66000366210935,30.63999938964844,41.84000015258789,0.1779490519117901,1.3837040510090546,-0.8532076391790837,0.5748428007456935,1.31591210283381
50,2021-07-29,9.90999984741211,2.7799999713897705,225.7833404541016,30.65999984741211,42.619998931884766,0.16894690912701554,1.8077698456522953,-0.681990015432915,0.578556924970019,1.3832707440443868
51,2021-07-30,9.899999618530272,2.619999885559082,229.0666656494141,33.38999938964844,44.68000030517578,0.1644458377346271,1.4993582333020652,-0.626458608202444,1.0855231930439644,1.5611670396281931
52,2021-08-02,9.899999618530272,2.630000114440918,236.55667114257807,33.68000030517578,45.84999847412109,0.1644458377346271,1.5186343899197687,-0.4997789403482928,1.1393769317015505,1.662205001444058
53,2021-08-03,9.899999618530272,2.609999895095825,236.5800018310547,32.540000915527344,44.56999969482422,0.1644458377346271,1.4800825362532302,-0.499384344660783,0.9276768096922944,1.5516676764980424
54,2021-08-04,9.890000343322754,2.569999933242798,236.97332763671875,32.689998626708984,45.09000015258789,0.15994519558803388,1.4029797480578898,-0.492731962033632,0.9555316787795973,1.5965735471141649
55,2021-08-05,9.890000343322754,2.680000066757202,238.2100067138672,31.350000381469727,45.59999847412109,0.15994519558803388,1.6150128751639443,-0.47181580985212485,0.706691377122223,1.6406156595763381
56,2021-08-06,9.890000343322754,2.7300000190734863,233.0333404541016,30.350000381469727,43.84000015258789,0.15994519558803388,1.71139136040812,-0.5593695990953259,0.5209894162864879,1.4886268377755667
57,2021-08-09,9.899999618530272,2.680000066757202,237.9199981689453,30.68000030517578,45.209999084472656,0.1644458377346271,1.6150128751639443,-0.47672077102726673,0.5822710491943451,1.6069363389710505
58,2021-08-10,9.880000114440918,2.680000066757202,236.663330078125,30.38999938964844,44.220001220703125,0.1554441241956462,1.6150128751639443,-0.49797500061272193,0.5284173105367598,1.5214427296541204
59,2021-08-11,9.859999656677246,2.609999895095825,235.94000244140625,30.71999931335449,43.970001220703125,0.14644198141087086,1.4800825362532302,-0.510208757297265,0.5896989434446157,1.4998533877864009
60,2021-08-12,9.880000114440918,2.559999942779541,240.75,30.11000061035156,42.470001220703125,0.1554441241956462,1.3837040510090546,-0.4288564947844991,0.4764209881897165,1.3703173365800831
61,2021-08-13,9.90999984741211,2.5999999046325684,239.05667114257807,28.65999984741211,41.02999877929688,0.16894690912701554,1.4608068392043951,-0.45749603816291723,0.2071530032985488,1.2459625165886021
62,2021-08-16,9.869999885559082,2.5199999809265137,228.72332763671875,27.65999984741211,38.619998931884766,0.15094305280325854,1.3066012628137142,-0.6322655392453713,0.021451042462813708,1.0378412741608731
63,2021-08-17,9.869999885559082,2.430000066757202,221.90333557128903,28.030000686645508,38.09999847412109,0.15094305280325854,1.1331199893741983,-0.7476131622084122,0.09016092381932339,0.9929354035447502
64,2021-08-18,9.84000015258789,2.4100000858306885,229.663330078125,28.51000022888184,38.86000061035156,0.13744026787188918,1.094568595276528,-0.6163671267317735,0.17929778001286542,1.058567187301858
65,2021-08-19,9.829999923706056,2.3499999046325684,224.4900054931641,27.540000915527344,36.290000915527344,0.1329391964795023,0.978913953414649,-0.7038643976914138,-0.0008329944863810819,0.8366287792558776
66,2021-08-20,9.81999969482422,2.4200000762939453,226.7533264160156,28.559999465942383,36.91999816894531,0.12843812508711464,1.113844292325363,-0.6655844868133961,0.18858273637529907,0.8910336835749373
67,2021-08-23,9.760000228881836,2.4600000381469727,235.43333435058597,29.200000762939453,38.16999816894531,0.10143255522437512,1.1909470805207036,-0.518778116227107,0.3074322321650687,0.9989803929135352
68,2021-08-24,9.760000228881836,2.619999885559082,236.163330078125,30.459999084472656,38.93999862670898,0.10143255522437512,1.4993582333020652,-0.506431581049797,0.5414163911235196,1.0654756053973766
69,2021-08-25,9.779999732971191,2.5799999237060547,237.0666656494141,30.63999938964844,38.95000076293945,0.11043426876335681,1.4222554451067249,-0.4911533212092422,0.5748428007456935,1.0663393635513256
70,2021-08-26,9.850000381469728,2.539999961853028,233.72000122070312,29.6200008392334,38.2599983215332,0.14194133926427766,1.3451526569113852,-0.5477559950838269,0.3854270698840127,1.0067525691630028
71,2021-08-27,9.869999885559082,2.650000095367432,237.30667114257807,29.34000015258789,38.04999923706055,0.15094305280325854,1.55718578401744,-0.4870940696926801,0.33343039333858965,0.9886176010566496
72,2021-08-30,9.829999923706056,2.539999961853028,243.6366729736328,29.030000686645508,37.79999923706055,0.1329391964795023,1.3451526569113852,-0.38003373039038574,0.2758628846550585,0.96702825918893
73,2021-08-31,9.829999923706056,2.5999999046325684,245.2400054931641,30.86000061035156,39.310001373291016,0.1329391964795023,1.4608068392043951,-0.35291630955279657,0.6156974588165178,1.097428068549196
74,2021-09-01,9.850000381469728,2.5,244.69667053222656,30.46999931335449,39.08000183105469,0.14194133926427766,1.268049868716044,-0.3621058211556831,0.543273453235682,1.0775659135621596
75,2021-09-02,9.869999885559082,2.509999990463257,244.1300048828125,31.200000762939453,40.34999847412109,0.15094305280325854,1.2873255657648792,-0.371689928446078,0.678836153836539,1.1872394803542266
76,2021-09-03,9.960000038146973,2.5199999809265137,244.52333068847656,30.280000686645508,40.369998931884766,0.19145183684316025,1.3066012628137142,-0.36503754581892695,0.5079903356997274,1.1889666672349104
77,2021-09-07,10.0,2.450000047683716,250.97332763671875,30.989999771118164,40.59000015258789,0.20945569316691728,1.1716713834718684,-0.25594770979552883,0.6398385578778764,1.207965393495212
78,2021-09-08,9.989999771118164,2.440000057220459,251.2899932861328,30.21999931335449,38.13999938964844,0.2049546217745296,1.1523956864230334,-0.25059189272367155,0.4968479630267482,0.9963897773061172
79,2021-09-09,10.0,2.390000104904175,251.6199951171875,30.6200008392334,38.45000076293945,0.20945569316691728,1.0560172011788578,-0.24501051866627946,0.5711290307197477,1.0231606798158863
80,2021-09-10,10.0,2.4100000858306885,245.42333984375,30.190000534057617,37.97999954223633,0.20945569316691728,1.094568595276528,-0.34981554618757926,0.4912771308886407,0.9825726116878652
81,2021-09-13,9.989999771118164,2.380000114440918,247.6666717529297,29.57999992370605,38.38999938964844,0.2049546217745296,1.0367415041300228,-0.3118737127135086,0.3779988214353597,1.0179791191738368
82,2021-09-14,9.869999885559082,2.309999942779541,248.163330078125,29.809999465942383,37.88999938964844,0.15094305280325854,0.9018111652193086,-0.3034736505599943,0.42071018741996796,0.9748004354383977
83,2021-09-15,9.920000076293944,2.3399999141693115,251.94332885742188,29.739999771118164,38.02999877929688,0.17344798051940244,0.9596382563658139,-0.23954192310165479,0.4077111068332075,0.986890414175967
84,2021-09-16,9.9399995803833,2.309999942779541,252.3300018310547,28.8799991607666,37.09000015258789,0.1824496940583849,0.9018111652193086,-0.23300206089291697,0.24800730717099334,0.9057146073471376
85,2021-09-17,9.970000267028809,2.259999990463257,253.163330078125,29.09000015258789,37.5099983215332,0.19595290823554792,0.8054326799751331,-0.21890784618924317,0.2870049031296559,0.9419845435598441
86,2021-09-20,9.93000030517578,2.180000066757202,243.38999938964844,26.90999984741211,35.16999816894531,0.1779490519117901,0.6512271035844522,-0.38420576039971666,-0.11782542816398761,0.7399082905009
87,2021-09-21,9.9399995803833,2.200000047683716,246.4600067138672,27.059999465942383,34.900001525878906,0.1824496940583849,0.6897784976821225,-0.3322822326403855,-0.08997020487830358,0.7165920911797108
88,2021-09-22,9.949999809265137,2.2799999713897705,250.64666748046875,27.309999465942383,35.70000076293945,0.18695076545077258,0.8439840740728033,-0.2614725655693601,-0.0435447146693698,0.7856779192709709
89,2021-09-23,9.949999809265137,2.2799999713897705,251.2133331298828,27.270000457763672,36.0099983215332,0.18695076545077258,0.8439840740728033,-0.2518884582789653,-0.050972608919641026,0.8124484923535265
90,2021-09-24,9.979999542236328,2.259999990463257,258.1300048828125,26.11000061035156,35.380001068115234,0.20045355038214194,0.8054326799751331,-0.1349056762079748,-0.2663868551532239,0.7580435880344668
91,2021-09-27,10.449999809265137,2.289999961853028,263.78668212890625,26.90999984741211,36.77000045776367,0.41199918412063224,0.8632597711216393,-0.03923338393164615,-0.11782542816398761,0.8780802761106337
92,2021-09-28,10.3100004196167,2.5199999809265137,259.1866760253906,26.1299991607666,35.04999923706055,0.34898590161037946,1.3066012628137142,-0.11703402718247886,-0.2626730851272782,0.7295454986440144
93,2021-09-29,10.3100004196167,2.3499999046325684,260.4366760253906,25.729999542236328,35.130001068115234,0.34898590161037946,0.978913953414649,-0.09589257608979107,-0.336953798621896,0.7364542461667472
94,2021-09-30,10.220000267028809,2.390000104904175,258.49334716796875,26.290000915527344,35.630001068115234,0.30847711757047774,1.0560172011788578,-0.1287604096867458,-0.23296044553104997,0.7796329299021864
95,2021-10-01,10.239999771118164,2.319999933242798,258.4066772460937,26.290000915527344,35.380001068115234,0.3174788311094594,0.9210868622681437,-0.13022627201836867,-0.23296044553104997,0.7580435880344668
96,2021-10-04,10.170000076293944,2.259999990463257,260.510009765625,25.57999992370605,33.400001525878906,0.28597218985433226,0.8054326799751331,-0.09465227074370396,-0.36480902190758074,0.5870560399733932
97,2021-10-05,10.140000343322754,2.2300000190734863,260.1966552734375,26.989999771118164,33.869998931884766,0.2724694049229637,0.7476055888286278,-0.09995208568070879,-0.10296928546506405,0.6276437786742008
98,2021-10-06,10.140000343322754,2.1700000762939453,260.9166564941406,27.38999938964844,33.65999984741211,0.2724694049229637,0.6319514065356172,-0.08777458920537229,-0.028688571970445574,0.6095088105678477
99,2021-10-07,10.130000114440918,2.220000028610229,264.53668212890625,28.780000686645508,35.9900016784668,0.26796833353057603,0.7283298917797918,-0.026548513276033484,0.2294373944461247,0.8107216349000568
100,2021-10-08,10.149999618530272,2.200000047683716,261.8299865722656,28.489999771118164,35.83000183105469,0.2769700470695569,0.6897784976821225,-0.07232729066284398,0.1755836557885386,0.7969044692818048
101,2021-10-11,10.109999656677246,2.180000066757202,263.9800109863281,28.21999931335449,35.63999938964844,0.2589661907458007,0.6512271035844522,-0.03596358186445433,0.125444041355278,0.7804963586289212
102,2021-10-12,10.109999656677246,2.140000104904175,268.5733337402344,28.030000686645508,35.5099983215332,0.2589661907458007,0.5741243153891119,0.04172402481925683,0.09016092381932339,0.7692698086180872
103,2021-10-13,10.0600004196167,2.180000066757202,270.3599853515625,28.690000534057617,36.2400016784668,0.23646169227544964,0.6512271035844522,0.07194195094770912,0.21272418963503806,0.8323109767677764
104,2021-10-14,10.0600004196167,2.1700000762939453,272.7733459472656,29.450000762939453,36.27999877929688,0.23646169227544964,0.6319514065356172,0.1127595069501711,0.3538577223740025,0.8357650211019299
105,2021-10-15,10.010000228881836,2.190000057220459,281.010009765625,30.63999938964844,37.709999084472656,0.21395676455930496,0.6705028006332874,0.2520675271763757,0.5748428007456935,0.9592560829394624
106,2021-10-18,10.010000228881836,2.130000114440918,290.03668212890625,30.43000030517578,39.61000061035156,0.21395676455930496,0.5548486183402768,0.40473708901479727,0.5358455589854114,1.1233352129050167
107,2021-10-19,10.029999732971191,2.2100000381469727,288.0899963378906,31.1200008392334,40.02999877929688,0.22295847809828662,0.7090541947309575,0.37181247905992765,0.6639800111376153,1.159605149117724
108,2021-10-20,10.050000190734863,2.190000057220459,288.6000061035156,31.21999931335449,39.77999877929688,0.23196062088306196,0.6705028006332874,0.3804383562733309,0.6825499238624833,1.1380158072500042
109,2021-10-21,10.199999809265137,2.2699999809265137,298.0,32.040000915527344,39.970001220703125,0.2994749747857024,0.8247083770239683,0.5394219652606014,0.8348258292744268,1.1544239179028872
110,2021-10-22,10.220000267028809,2.289999961853028,303.2266540527344,32.290000915527344,38.880001068115234,0.30847711757047774,0.8632597711216393,0.6278212060880272,0.8812513194833607,1.0602943741825412
111,2021-10-25,10.34000015258789,2.2699999809265137,341.6199951171875,34.25,41.27000045776367,0.3624886865417488,0.8247083770239683,1.277173960007241,1.2452269927061785,1.2666884297295864
112,2021-10-26,10.5,2.25,339.4766540527344,33.08000183105469,40.470001220703125,0.4345041118367769,0.786156982926298,1.2409232877759728,1.0279560385588142,1.1976026016383263
113,2021-10-27,10.350000381469728,2.1700000762939453,345.9533386230469,32.66999816894531,39.310001373291016,0.3669897579341373,0.6319514065356172,1.3504644958447947,0.9518175545552712,1.097428068549196
114,2021-10-28,10.710000038146973,2.309999942779541,359.0133361816406,33.40999984741211,40.790000915527344,0.5290244648479497,0.9018111652193086,1.5713503355693,1.0892373172682905,1.2252369328748305
115,2021-10-29,10.720000267028809,2.259999990463257,371.3333435058594,32.630001068115234,39.40999984741211,0.5335255362403374,0.8054326799751331,1.7797206014145208,0.9443900145033811,1.1060636735253984
116,2021-11-01,10.960000038146973,2.2300000190734863,402.86334228515625,32.34000015258789,40.84000015258789,0.6415486741828795,0.7476055888286278,2.312992543130529,0.890536275845795,1.2295547353629317
117,2021-11-02,10.729999542236328,2.2300000190734863,390.6666564941406,31.190000534057617,41.29999923706055,0.5380261783869313,0.7476055888286278,2.1067080342156195,0.6769790917243758,1.2692790453370044
118,2021-11-03,10.6899995803833,2.289999961853028,404.6199951171875,30.959999084472656,41.5,0.5200223220631743,0.8632597711216393,2.342703095078705,0.6342673715413871,1.2865505847166228
119,2021-11-04,10.539999961853027,2.2100000381469727,409.9700012207031,31.959999084472656,43.119998931884766,0.45250796816053396,0.7090541947309575,2.4331886089851507,0.8199693323771222,1.426449427779826
120,2021-11-05,10.6899995803833,2.220000028610229,407.36334228515625,31.0,42.290000915527344,0.5200223220631743,0.7283298917797918,2.389101767064205,0.6416956199900394,1.354772984081148
121,2021-11-08,11.3100004196167,2.2699999809265137,387.6466674804688,31.350000381469727,43.20000076293945,0.7990827389500987,0.8247083770239683,2.055630474189222,0.706691377122223,1.4333581753025588
122,2021-11-09,11.199999809265137,2.319999933242798,341.1666564941406,29.979999542236328,40.63999938964844,0.7495718121254217,0.9210868622681437,1.2695065709451834,0.4522795349299782,1.2122831959833131
123,2021-11-10,10.670000076293944,2.25,355.9833374023437,29.63999938964844,39.54999923706055,0.5110206085241918,0.786156982926298,1.5201034787665721,0.3891408399099584,1.1181536522629671
124,2021-11-11,11.0600004196167,2.200000047683716,354.5033264160156,30.63999938964844,42.20000076293945,0.6865585296151689,0.6897784976821225,1.4950718148592959,0.5748428007456935,1.3470008078316804
125,2021-11-12,12.8100004196167,2.2300000190734863,344.47332763671875,30.399999618530277,42.66999816894531,1.4742279949596777,0.7476055888286278,1.3254328319375173,0.5302743726489229,1.387588546532488
126,2021-11-15,14.779999732971191,2.130000114440918,337.7966613769531,29.850000381469727,40.56999969482422,2.3609184554619533,0.5548486183402768,1.2125093013830905,0.42813843586862027,1.2062382066145287
127,2021-11-16,15.329999923706056,2.0999999046325684,351.57666015625,32.7599983215332,40.66999816894531,2.6084718018479585,0.49702106762490306,1.4455726375829323,0.9685307593663578,1.2148738115907312
128,2021-11-17,14.550000190734863,1.850000023841858,363.0033264160156,32.18000030517578,39.66999816894531,2.2573963889117987,0.015128411619591244,1.6388336822895728,0.8608239904479479,1.1285164441198527
129,2021-11-18,13.390000343322754,2.059999942779541,365.4599914550781,30.979999542236328,38.40999984741211,1.7352841262770513,0.4199182794295626,1.6803836533091374,0.6379814957657133,1.01970630605452
130,2021-11-19,13.760000228881836,1.9900000095367432,379.0199890136719,30.600000381469727,38.65999984741211,1.9018199045832522,0.2849884000877169,1.9097260734707178,0.5674149064954216,1.0412956479222397
131,2021-11-22,13.9399995803833,1.9600000381469729,385.6233215332031,31.190000534057617,41.4900016784668,1.982837043417262,0.22716130894121203,2.0214092986790577,0.6769790917243758,1.285687155989888
132,2021-11-23,13.420000076293944,1.8799999952316284,369.6766662597656,31.739999771118164,42.040000915527344,1.74878691120842,0.07295550276609655,1.751700952634793,0.7791150285046776,1.3331836422134284
133,2021-11-24,14.050000190734863,1.8600000143051147,372.0,32.619998931884766,41.41999816894531,2.032347970241939,0.034404108668426345,1.7909958699477182,0.9425325981928369,1.27964183719389
134,2021-11-26,13.539999961853027,1.870000004768372,360.6400146484375,32.400001525878906,39.9900016784668,1.8027984801796917,0.0536798057172623,1.5988626101687515,0.9016786485187734,1.1561511047835704
135,2021-11-29,14.109999656677246,1.850000023841858,378.9966735839844,34.47999954223633,40.459999084472656,2.0593535401046776,0.015128411619591244,1.9093317358575632,1.2879383586907862,1.196738843484378
136,2021-11-30,13.460000038146973,1.840000033378601,381.586669921875,35.439998626708984,39.130001068115234,1.7667907675321777,-0.004147285429243859,1.9531367605837673,1.4662120710778688,1.0818837160502608
137,2021-12-01,12.869999885559082,1.809999942779541,365.0,35.099998474121094,38.310001373291016,1.5012335648224164,-0.061974606360183385,1.6726037438286665,1.4030733760578484,1.0110707010783175
138,2021-12-02,12.520000457763672,1.7100000381469729,361.5333251953125,33.90999984741211,36.20000076293945,1.3436999293009908,-0.254731576848534,1.6139713151586235,1.1820882976861582,0.82885660300641
139,2021-12-03,11.949999809265137,1.6399999856948853,338.3233337402344,28.5,32.150001525878906,1.087144440130211,-0.3896616859748144,1.221416995791235,0.17744071790070168,0.4791093306347952
140,2021-12-06,12.199999809265137,1.690000057220459,336.336669921875,30.51000022888184,32.34000015258789,1.199668649465141,-0.29328297094620465,1.1878162310284694,0.5507017016843356,0.4955171118604652
141,2021-12-07,12.050000190734863,1.7799999713897705,350.5833435058594,30.940000534057617,33.119998931884766,1.1321542955625006,-0.11980169750668869,1.4287725132759035,0.630553601515442,0.562875753071042
142,2021-12-08,12.3100004196167,1.870000004768372,356.32000732421875,31.59000015258789,35.04999923706055,1.2491795762898181,0.0536798057172623,1.5257976313167325,0.7512598052189936,0.7295454986440144
143,2021-12-09,11.630000114440918,1.870000004768372,334.6000061035156,31.09000015258789,34.04999923706055,0.9431135895401549,0.0536798057172623,1.1584437564842414,0.6584088248011261,0.643188131173136
144,2021-12-10,11.56999969482422,1.809999942779541,339.010009765625,32.459999084472656,34.2599983215332,0.9161075904316234,-0.061974606360183385,1.2330308578770888,0.9128203127949898,0.6613230992794893
145,2021-12-13,11.649999618530272,1.919999957084656,322.1366577148437,31.36000061035156,33.65999984741211,0.9521153030791358,0.15005829096143738,0.947649140156052,0.7085484392343854,0.6095088105678477
146,2021-12-14,11.31999969482422,1.659999966621399,319.5033264160156,31.059999465942383,32.29999923706055,0.8035833810966936,-0.35111029187714415,0.9031111842640379,0.6528376384646368,0.49206273809909884
