Date,symbol,Close
24/08/2011,AAPL,13.435
25/08/2011,AAPL,13.347143
26/08/2011,AAPL,13.699286
29/08/2011,AAPL,13.9275
30/08/2011,AAPL,13.928214
31/08/2011,AAPL,13.743929
01/09/2011,AAPL,13.608214
02/09/2011,AAPL,13.358929
06/09/2011,AAPL,13.562143
07/09/2011,AAPL,13.711786
08/09/2011,AAPL,13.719286
09/09/2011,AAPL,13.481429
12/09/2011,AAPL,13.569286
13/09/2011,AAPL,13.736429
14/09/2011,AAPL,13.903571
15/09/2011,AAPL,14.034286
16/09/2011,AAPL,14.303571
19/09/2011,AAPL,14.701071
20/09/2011,AAPL,14.766071
21/09/2011,AAPL,14.719286
22/09/2011,AAPL,14.350714
23/09/2011,AAPL,14.439286
26/09/2011,AAPL,14.398929
27/09/2011,AAPL,14.259286
28/09/2011,AAPL,14.178929
29/09/2011,AAPL,13.948929
30/09/2011,AAPL,13.618571
03/10/2011,AAPL,13.378571
04/10/2011,AAPL,13.303571
05/10/2011,AAPL,13.508929
06/10/2011,AAPL,13.4775
07/10/2011,AAPL,13.207143
10/10/2011,AAPL,13.886071
11/10/2011,AAPL,14.296071
12/10/2011,AAPL,14.363929
13/10/2011,AAPL,14.586786
14/10/2011,AAPL,15.071429
17/10/2011,AAPL,14.999643
18/10/2011,AAPL,15.08
19/10/2011,AAPL,14.236429
20/10/2011,AAPL,14.118214
21/10/2011,AAPL,14.031071
24/10/2011,AAPL,14.491786
25/10/2011,AAPL,14.206071
26/10/2011,AAPL,14.307143
27/10/2011,AAPL,14.453214
28/10/2011,AAPL,14.4625
31/10/2011,AAPL,14.456429
01/11/2011,AAPL,14.161071
02/11/2011,AAPL,14.193214
03/11/2011,AAPL,14.395357
04/11/2011,AAPL,14.294286
07/11/2011,AAPL,14.276071
08/11/2011,AAPL,14.508214
09/11/2011,AAPL,14.117143
10/11/2011,AAPL,13.757857
11/11/2011,AAPL,13.736429
14/11/2011,AAPL,13.545
15/11/2011,AAPL,13.886786
16/11/2011,AAPL,13.741786
17/11/2011,AAPL,13.478929
18/11/2011,AAPL,13.390714
21/11/2011,AAPL,13.178929
22/11/2011,AAPL,13.446786
23/11/2011,AAPL,13.106786
25/11/2011,AAPL,12.984643
28/11/2011,AAPL,13.432857
29/11/2011,AAPL,13.328571
30/11/2011,AAPL,13.65
01/12/2011,AAPL,13.854643
02/12/2011,AAPL,13.917857
05/12/2011,AAPL,14.036071
06/12/2011,AAPL,13.9625
07/12/2011,AAPL,13.896071
08/12/2011,AAPL,13.952143
09/12/2011,AAPL,14.057857
12/12/2011,AAPL,13.994286
13/12/2011,AAPL,13.886071
14/12/2011,AAPL,13.578214
15/12/2011,AAPL,13.533571
16/12/2011,AAPL,13.607857
19/12/2011,AAPL,13.650357
20/12/2011,AAPL,14.141071
21/12/2011,AAPL,14.158929
22/12/2011,AAPL,14.233929
23/12/2011,AAPL,14.404643
27/12/2011,AAPL,14.518929
28/12/2011,AAPL,14.38
29/12/2011,AAPL,14.468571
30/12/2011,AAPL,14.464286
03/01/2012,AAPL,14.686786
04/01/2012,AAPL,14.765714
05/01/2012,AAPL,14.929643
06/01/2012,AAPL,15.085714
09/01/2012,AAPL,15.061786
10/01/2012,AAPL,15.115714
11/01/2012,AAPL,15.091071
12/01/2012,AAPL,15.049643
13/01/2012,AAPL,14.993214
17/01/2012,AAPL,15.167857
18/01/2012,AAPL,15.325357
19/01/2012,AAPL,15.276786
20/01/2012,AAPL,15.010714
23/01/2012,AAPL,15.264643
24/01/2012,AAPL,15.014643
25/01/2012,AAPL,15.952143
26/01/2012,AAPL,15.879643
27/01/2012,AAPL,15.974286
30/01/2012,AAPL,16.178928
31/01/2012,AAPL,16.302856
01/02/2012,AAPL,16.2925
02/02/2012,AAPL,16.254286
03/02/2012,AAPL,16.417143
06/02/2012,AAPL,16.570356
07/02/2012,AAPL,16.743929
08/02/2012,AAPL,17.024286
09/02/2012,AAPL,17.613214
10/02/2012,AAPL,17.622143
13/02/2012,AAPL,17.950001
14/02/2012,AAPL,18.195
15/02/2012,AAPL,17.77393
16/02/2012,AAPL,17.936071
17/02/2012,AAPL,17.932858
21/02/2012,AAPL,18.387501
22/02/2012,AAPL,18.322857
23/02/2012,AAPL,18.442499
24/02/2012,AAPL,18.657499
27/02/2012,AAPL,18.777143
28/02/2012,AAPL,19.121786
29/02/2012,AAPL,19.372856
01/03/2012,AAPL,19.445356
02/03/2012,AAPL,19.470715
05/03/2012,AAPL,19.04143
06/03/2012,AAPL,18.937857
07/03/2012,AAPL,18.953215
08/03/2012,AAPL,19.356787
09/03/2012,AAPL,19.470358
12/03/2012,AAPL,19.714287
13/03/2012,AAPL,20.289286
14/03/2012,AAPL,21.056429
15/03/2012,AAPL,20.912857
16/03/2012,AAPL,20.913214
19/03/2012,AAPL,21.467857
20/03/2012,AAPL,21.64143
21/03/2012,AAPL,21.517857
22/03/2012,AAPL,21.405001
23/03/2012,AAPL,21.2875
26/03/2012,AAPL,21.677856
27/03/2012,AAPL,21.945715
28/03/2012,AAPL,22.057858
29/03/2012,AAPL,21.780714
30/03/2012,AAPL,21.4125
02/04/2012,AAPL,22.093929
03/04/2012,AAPL,22.475714
04/04/2012,AAPL,22.296785
05/04/2012,AAPL,22.63143
09/04/2012,AAPL,22.7225
10/04/2012,AAPL,22.444286
11/04/2012,AAPL,22.364286
12/04/2012,AAPL,22.241785
13/04/2012,AAPL,21.615356
16/04/2012,AAPL,20.718929
17/04/2012,AAPL,21.775
18/04/2012,AAPL,21.726429
19/04/2012,AAPL,20.98
20/04/2012,AAPL,20.463572
23/04/2012,AAPL,20.417856
24/04/2012,AAPL,20.01
25/04/2012,AAPL,21.785713
26/04/2012,AAPL,21.703571
27/04/2012,AAPL,21.535713
30/04/2012,AAPL,20.856428
01/05/2012,AAPL,20.790358
02/05/2012,AAPL,20.927856
03/05/2012,AAPL,20.779285
04/05/2012,AAPL,20.1875
07/05/2012,AAPL,20.338572
08/05/2012,AAPL,20.292143
09/05/2012,AAPL,20.327856
10/05/2012,AAPL,20.375713
11/05/2012,AAPL,20.239643
14/05/2012,AAPL,19.936428
15/05/2012,AAPL,19.756071
16/05/2012,AAPL,19.502857
17/05/2012,AAPL,18.932858
18/05/2012,AAPL,18.942142
21/05/2012,AAPL,20.045713
22/05/2012,AAPL,19.891787
23/05/2012,AAPL,20.377144
24/05/2012,AAPL,20.190001
25/05/2012,AAPL,20.081785
29/05/2012,AAPL,20.438213
30/05/2012,AAPL,20.684643
31/05/2012,AAPL,20.633215
01/06/2012,AAPL,20.035357
04/06/2012,AAPL,20.153214
05/06/2012,AAPL,20.10107
06/06/2012,AAPL,20.409286
07/06/2012,AAPL,20.418571
08/06/2012,AAPL,20.725714
11/06/2012,AAPL,20.39893
12/06/2012,AAPL,20.577143
13/06/2012,AAPL,20.434286
14/06/2012,AAPL,20.411785
15/06/2012,AAPL,20.504642
18/06/2012,AAPL,20.920713
19/06/2012,AAPL,20.97893
20/06/2012,AAPL,20.919287
21/06/2012,AAPL,20.631071
22/06/2012,AAPL,20.789286
25/06/2012,AAPL,20.384644
26/06/2012,AAPL,20.429644
27/06/2012,AAPL,20.517857
28/06/2012,AAPL,20.323214
29/06/2012,AAPL,20.857143
02/07/2012,AAPL,21.161428
03/07/2012,AAPL,21.407499
05/07/2012,AAPL,21.783571
06/07/2012,AAPL,21.638571
09/07/2012,AAPL,21.924643
10/07/2012,AAPL,21.721786
11/07/2012,AAPL,21.586786
12/07/2012,AAPL,21.389286
13/07/2012,AAPL,21.606071
16/07/2012,AAPL,21.675358
17/07/2012,AAPL,21.67643
18/07/2012,AAPL,21.652143
19/07/2012,AAPL,21.940001
20/07/2012,AAPL,21.582144
23/07/2012,AAPL,21.565357
24/07/2012,AAPL,21.46143
25/07/2012,AAPL,20.534643
26/07/2012,AAPL,20.531429
27/07/2012,AAPL,20.898571
30/07/2012,AAPL,21.251072
31/07/2012,AAPL,21.812857
01/08/2012,AAPL,21.671785
02/08/2012,AAPL,21.706785
03/08/2012,AAPL,21.989286
06/08/2012,AAPL,22.233929
07/08/2012,AAPL,22.175358
08/08/2012,AAPL,22.137857
09/08/2012,AAPL,22.168928
10/08/2012,AAPL,22.203571
13/08/2012,AAPL,22.5
14/08/2012,AAPL,22.560356
15/08/2012,AAPL,22.529642
16/08/2012,AAPL,22.726429
17/08/2012,AAPL,23.146786
20/08/2012,AAPL,23.755358
21/08/2012,AAPL,23.430714
22/08/2012,AAPL,23.888214
23/08/2012,AAPL,23.665358
24/08/2012,AAPL,23.686428
27/08/2012,AAPL,24.13143
28/08/2012,AAPL,24.1
29/08/2012,AAPL,24.0525
30/08/2012,AAPL,23.709642
31/08/2012,AAPL,23.758572
04/09/2012,AAPL,24.106071
05/09/2012,AAPL,23.936787
06/09/2012,AAPL,24.1525
07/09/2012,AAPL,24.30143
10/09/2012,AAPL,23.669287
11/09/2012,AAPL,23.592501
12/09/2012,AAPL,23.92107
13/09/2012,AAPL,24.392143
14/09/2012,AAPL,24.688572
17/09/2012,AAPL,24.992144
18/09/2012,AAPL,25.068214
19/09/2012,AAPL,25.075001
20/09/2012,AAPL,24.953571
21/09/2012,AAPL,25.003214
24/09/2012,AAPL,24.67107
25/09/2012,AAPL,24.055
26/09/2012,AAPL,23.75643
27/09/2012,AAPL,24.332857
28/09/2012,AAPL,23.825001
01/10/2012,AAPL,23.549643
02/10/2012,AAPL,23.618214
03/10/2012,AAPL,23.980356
04/10/2012,AAPL,23.814285
05/10/2012,AAPL,23.306786
08/10/2012,AAPL,22.791786
09/10/2012,AAPL,22.708929
10/10/2012,AAPL,22.889643
11/10/2012,AAPL,22.432142
12/10/2012,AAPL,22.489643
15/10/2012,AAPL,22.67
16/10/2012,AAPL,23.206785
17/10/2012,AAPL,23.021786
18/10/2012,AAPL,22.594286
19/10/2012,AAPL,21.780001
22/10/2012,AAPL,22.643929
23/10/2012,AAPL,21.905714
24/10/2012,AAPL,22.029642
25/10/2012,AAPL,21.769285
26/10/2012,AAPL,21.571428
31/10/2012,AAPL,21.261429
01/11/2012,AAPL,21.305
02/11/2012,AAPL,20.6
05/11/2012,AAPL,20.879286
06/11/2012,AAPL,20.816071
07/11/2012,AAPL,19.928572
08/11/2012,AAPL,19.205357
09/11/2012,AAPL,19.537857
12/11/2012,AAPL,19.386786
13/11/2012,AAPL,19.389286
14/11/2012,AAPL,19.174286
15/11/2012,AAPL,18.772142
16/11/2012,AAPL,18.845715
19/11/2012,AAPL,20.204643
20/11/2012,AAPL,20.032499
21/11/2012,AAPL,20.060715
23/11/2012,AAPL,20.410713
26/11/2012,AAPL,21.054644
27/11/2012,AAPL,20.885
28/11/2012,AAPL,20.819286
29/11/2012,AAPL,21.048571
30/11/2012,AAPL,20.902857
03/12/2012,AAPL,20.935356
04/12/2012,AAPL,20.566071
05/12/2012,AAPL,19.2425
06/12/2012,AAPL,19.544287
07/12/2012,AAPL,19.044643
10/12/2012,AAPL,18.922144
11/12/2012,AAPL,19.335358
12/12/2012,AAPL,19.25
13/12/2012,AAPL,18.9175
14/12/2012,AAPL,18.206785
17/12/2012,AAPL,18.529642
18/12/2012,AAPL,19.067858
19/12/2012,AAPL,18.796785
20/12/2012,AAPL,18.633215
21/12/2012,AAPL,18.547501
24/12/2012,AAPL,18.577499
26/12/2012,AAPL,18.321428
27/12/2012,AAPL,18.395
28/12/2012,AAPL,18.199642
31/12/2012,AAPL,19.006071
02/01/2013,AAPL,19.608213
03/01/2013,AAPL,19.360714
04/01/2013,AAPL,18.821428
07/01/2013,AAPL,18.710714
08/01/2013,AAPL,18.76107
09/01/2013,AAPL,18.467857
10/01/2013,AAPL,18.696787
11/01/2013,AAPL,18.582144
14/01/2013,AAPL,17.919643
15/01/2013,AAPL,17.354286
16/01/2013,AAPL,18.074642
17/01/2013,AAPL,17.952856
18/01/2013,AAPL,17.857143
22/01/2013,AAPL,18.0275
23/01/2013,AAPL,18.3575
24/01/2013,AAPL,16.089287
25/01/2013,AAPL,15.71
28/01/2013,AAPL,16.065357
29/01/2013,AAPL,16.366785
30/01/2013,AAPL,16.315357
31/01/2013,AAPL,16.2675
01/02/2013,AAPL,16.200714
04/02/2013,AAPL,15.797143
05/02/2013,AAPL,16.351429
06/02/2013,AAPL,16.333929
07/02/2013,AAPL,16.722143
08/02/2013,AAPL,16.963572
11/02/2013,AAPL,17.140356
12/02/2013,AAPL,16.710714
13/02/2013,AAPL,16.678928
14/02/2013,AAPL,16.663929
15/02/2013,AAPL,16.434286
19/02/2013,AAPL,16.428213
20/02/2013,AAPL,16.030357
21/02/2013,AAPL,15.930714
22/02/2013,AAPL,16.100357
25/02/2013,AAPL,15.814286
26/02/2013,AAPL,16.034643
27/02/2013,AAPL,15.8775
28/02/2013,AAPL,15.764286
01/03/2013,AAPL,15.373929
04/03/2013,AAPL,15.001786
05/03/2013,AAPL,15.397857
06/03/2013,AAPL,15.202143
07/03/2013,AAPL,15.377857
08/03/2013,AAPL,15.418571
11/03/2013,AAPL,15.638214
12/03/2013,AAPL,15.301071
13/03/2013,AAPL,15.298214
14/03/2013,AAPL,15.446429
15/03/2013,AAPL,15.845
18/03/2013,AAPL,16.275715
19/03/2013,AAPL,16.231787
20/03/2013,AAPL,16.145714
21/03/2013,AAPL,16.168928
22/03/2013,AAPL,16.496786
25/03/2013,AAPL,16.556429
26/03/2013,AAPL,16.469286
27/03/2013,AAPL,16.145714
28/03/2013,AAPL,15.809286
01/04/2013,AAPL,15.318214
02/04/2013,AAPL,15.349643
03/04/2013,AAPL,15.428214
04/04/2013,AAPL,15.275714
05/04/2013,AAPL,15.114286
08/04/2013,AAPL,15.221786
09/04/2013,AAPL,15.249286
10/04/2013,AAPL,15.560357
11/04/2013,AAPL,15.511786
12/04/2013,AAPL,15.35
15/04/2013,AAPL,14.994643
16/04/2013,AAPL,15.222857
17/04/2013,AAPL,14.385714
18/04/2013,AAPL,14.001786
19/04/2013,AAPL,13.9475
22/04/2013,AAPL,14.238214
23/04/2013,AAPL,14.504643
24/04/2013,AAPL,14.480714
25/04/2013,AAPL,14.585
26/04/2013,AAPL,14.9
29/04/2013,AAPL,15.361429
30/04/2013,AAPL,15.813571
01/05/2013,AAPL,15.688929
02/05/2013,AAPL,15.911429
03/05/2013,AAPL,16.070715
06/05/2013,AAPL,16.45393
07/05/2013,AAPL,16.380714
08/05/2013,AAPL,16.565714
09/05/2013,AAPL,16.313213
10/05/2013,AAPL,16.1775
13/05/2013,AAPL,16.240713
14/05/2013,AAPL,15.852143
15/05/2013,AAPL,15.316071
16/05/2013,AAPL,15.520714
17/05/2013,AAPL,15.473571
20/05/2013,AAPL,15.818929
21/05/2013,AAPL,15.702143
22/05/2013,AAPL,15.7625
23/05/2013,AAPL,15.790714
24/05/2013,AAPL,15.898214
28/05/2013,AAPL,15.765714
29/05/2013,AAPL,15.891071
30/05/2013,AAPL,16.127857
31/05/2013,AAPL,16.061787
03/06/2013,AAPL,16.097143
04/06/2013,AAPL,16.046785
05/06/2013,AAPL,15.896786
06/06/2013,AAPL,15.659286
07/06/2013,AAPL,15.778929
10/06/2013,AAPL,15.674643
11/06/2013,AAPL,15.628571
12/06/2013,AAPL,15.435357
13/06/2013,AAPL,15.57
14/06/2013,AAPL,15.358929
17/06/2013,AAPL,15.428571
18/06/2013,AAPL,15.420357
19/06/2013,AAPL,15.107143
20/06/2013,AAPL,14.887143
21/06/2013,AAPL,14.767857
24/06/2013,AAPL,14.376429
25/06/2013,AAPL,14.379643
26/06/2013,AAPL,14.216786
27/06/2013,AAPL,14.063571
28/06/2013,AAPL,14.161786
01/07/2013,AAPL,14.615
02/07/2013,AAPL,14.946071
03/07/2013,AAPL,15.028571
05/07/2013,AAPL,14.907857
08/07/2013,AAPL,14.823214
09/07/2013,AAPL,15.083929
10/07/2013,AAPL,15.026071
11/07/2013,AAPL,15.260357
12/07/2013,AAPL,15.2325
15/07/2013,AAPL,15.265714
16/07/2013,AAPL,15.364286
17/07/2013,AAPL,15.368214
18/07/2013,AAPL,15.42
19/07/2013,AAPL,15.176786
22/07/2013,AAPL,15.225357
23/07/2013,AAPL,14.963929
24/07/2013,AAPL,15.7325
25/07/2013,AAPL,15.660714
26/07/2013,AAPL,15.749643
29/07/2013,AAPL,15.9925
30/07/2013,AAPL,16.190001
31/07/2013,AAPL,16.161785
01/08/2013,AAPL,16.309999
02/08/2013,AAPL,16.519285
05/08/2013,AAPL,16.766071
06/08/2013,AAPL,16.616072
07/08/2013,AAPL,16.606428
08/08/2013,AAPL,16.464643
09/08/2013,AAPL,16.230356
12/08/2013,AAPL,16.691429
13/08/2013,AAPL,17.484644
14/08/2013,AAPL,17.803572
15/08/2013,AAPL,17.782499
16/08/2013,AAPL,17.940357
19/08/2013,AAPL,18.133572
20/08/2013,AAPL,17.895357
21/08/2013,AAPL,17.941429
22/08/2013,AAPL,17.962856
23/08/2013,AAPL,17.893572
26/08/2013,AAPL,17.963215
27/08/2013,AAPL,17.449642
28/08/2013,AAPL,17.532143
29/08/2013,AAPL,17.560715
30/08/2013,AAPL,17.400715
03/09/2013,AAPL,17.449286
04/09/2013,AAPL,17.810356
05/09/2013,AAPL,17.688213
06/09/2013,AAPL,17.793571
09/09/2013,AAPL,18.077499
10/09/2013,AAPL,17.665714
11/09/2013,AAPL,16.70393
12/09/2013,AAPL,16.881786
13/09/2013,AAPL,16.603571
16/09/2013,AAPL,16.075714
17/09/2013,AAPL,16.261429
18/09/2013,AAPL,16.595715
19/09/2013,AAPL,16.867857
20/09/2013,AAPL,16.693214
23/09/2013,AAPL,17.522858
24/09/2013,AAPL,17.467857
25/09/2013,AAPL,17.1975
26/09/2013,AAPL,17.365
27/09/2013,AAPL,17.241072
30/09/2013,AAPL,17.026787
01/10/2013,AAPL,17.427143
02/10/2013,AAPL,17.484285
03/10/2013,AAPL,17.264643
04/10/2013,AAPL,17.251072
07/10/2013,AAPL,17.419643
08/10/2013,AAPL,17.17643
09/10/2013,AAPL,17.378214
10/10/2013,AAPL,17.487143
11/10/2013,AAPL,17.600357
14/10/2013,AAPL,17.715714
15/10/2013,AAPL,17.809999
16/10/2013,AAPL,17.896786
17/10/2013,AAPL,18.017857
18/10/2013,AAPL,18.174643
21/10/2013,AAPL,18.620001
22/10/2013,AAPL,18.566786
23/10/2013,AAPL,18.748571
24/10/2013,AAPL,18.996786
25/10/2013,AAPL,18.784286
28/10/2013,AAPL,18.924286
29/10/2013,AAPL,18.452856
30/10/2013,AAPL,18.746429
31/10/2013,AAPL,18.667856
01/11/2013,AAPL,18.5725
04/11/2013,AAPL,18.8125
05/11/2013,AAPL,18.766071
06/11/2013,AAPL,18.604286
07/11/2013,AAPL,18.303213
08/11/2013,AAPL,18.591429
11/11/2013,AAPL,18.5375
12/11/2013,AAPL,18.571787
13/11/2013,AAPL,18.593929
14/11/2013,AAPL,18.862858
15/11/2013,AAPL,18.749643
18/11/2013,AAPL,18.522499
19/11/2013,AAPL,18.555357
20/11/2013,AAPL,18.392857
21/11/2013,AAPL,18.612143
22/11/2013,AAPL,18.564285
25/11/2013,AAPL,18.705
26/11/2013,AAPL,19.049999
27/11/2013,AAPL,19.498571
29/11/2013,AAPL,19.859644
02/12/2013,AAPL,19.686787
03/12/2013,AAPL,20.225714
04/12/2013,AAPL,20.178572
05/12/2013,AAPL,20.282143
06/12/2013,AAPL,20.000713
09/12/2013,AAPL,20.229643
10/12/2013,AAPL,20.198214
11/12/2013,AAPL,20.048571
12/12/2013,AAPL,20.019285
13/12/2013,AAPL,19.801071
16/12/2013,AAPL,19.910713
17/12/2013,AAPL,19.821072
18/12/2013,AAPL,19.670357
19/12/2013,AAPL,19.445
20/12/2013,AAPL,19.607857
23/12/2013,AAPL,20.360357
24/12/2013,AAPL,20.27393
26/12/2013,AAPL,20.139286
27/12/2013,AAPL,20.003214
30/12/2013,AAPL,19.804285
31/12/2013,AAPL,20.036428
02/01/2014,AAPL,19.754642
03/01/2014,AAPL,19.320715
06/01/2014,AAPL,19.426071
07/01/2014,AAPL,19.287144
08/01/2014,AAPL,19.409286
09/01/2014,AAPL,19.161428
10/01/2014,AAPL,19.033571
13/01/2014,AAPL,19.133215
14/01/2014,AAPL,19.513929
15/01/2014,AAPL,19.905714
16/01/2014,AAPL,19.794643
17/01/2014,AAPL,19.309643
21/01/2014,AAPL,19.609644
22/01/2014,AAPL,19.696787
23/01/2014,AAPL,19.863571
24/01/2014,AAPL,19.502501
27/01/2014,AAPL,19.660713
28/01/2014,AAPL,18.089287
29/01/2014,AAPL,17.883928
30/01/2014,AAPL,17.849285
31/01/2014,AAPL,17.878571
03/02/2014,AAPL,17.911785
04/02/2014,AAPL,18.17107
05/02/2014,AAPL,18.306786
06/02/2014,AAPL,18.303928
07/02/2014,AAPL,18.559999
10/02/2014,AAPL,18.8925
11/02/2014,AAPL,19.14143
12/02/2014,AAPL,19.139999
13/02/2014,AAPL,19.44393
14/02/2014,AAPL,19.428213
18/02/2014,AAPL,19.499643
19/02/2014,AAPL,19.191786
20/02/2014,AAPL,18.969643
21/02/2014,AAPL,18.758928
24/02/2014,AAPL,18.84107
25/02/2014,AAPL,18.645
26/02/2014,AAPL,18.476786
27/02/2014,AAPL,18.845358
28/02/2014,AAPL,18.794287
03/03/2014,AAPL,18.848572
04/03/2014,AAPL,18.972857
05/03/2014,AAPL,19.012857
06/03/2014,AAPL,18.955357
07/03/2014,AAPL,18.944286
10/03/2014,AAPL,18.96143
11/03/2014,AAPL,19.14607
12/03/2014,AAPL,19.164642
13/03/2014,AAPL,18.951786
14/03/2014,AAPL,18.73893
17/03/2014,AAPL,18.812143
18/03/2014,AAPL,18.978571
19/03/2014,AAPL,18.973572
20/03/2014,AAPL,18.882143
21/03/2014,AAPL,19.031071
24/03/2014,AAPL,19.256786
25/03/2014,AAPL,19.463928
26/03/2014,AAPL,19.277857
27/03/2014,AAPL,19.195
28/03/2014,AAPL,19.173571
31/03/2014,AAPL,19.169287
01/04/2014,AAPL,19.344643
02/04/2014,AAPL,19.376785
03/04/2014,AAPL,19.2425
04/04/2014,AAPL,18.99357
07/04/2014,AAPL,18.695356
08/04/2014,AAPL,18.694286
09/04/2014,AAPL,18.940001
10/04/2014,AAPL,18.695715
11/04/2014,AAPL,18.557501
14/04/2014,AAPL,18.63143
15/04/2014,AAPL,18.498571
16/04/2014,AAPL,18.536072
17/04/2014,AAPL,18.747856
21/04/2014,AAPL,18.970358
22/04/2014,AAPL,18.989286
23/04/2014,AAPL,18.741072
24/04/2014,AAPL,20.2775
25/04/2014,AAPL,20.42643
28/04/2014,AAPL,21.217501
29/04/2014,AAPL,21.154642
30/04/2014,AAPL,21.074642
01/05/2014,AAPL,21.124287
02/05/2014,AAPL,21.16357
05/05/2014,AAPL,21.462856
06/05/2014,AAPL,21.22893
07/05/2014,AAPL,21.154642
08/05/2014,AAPL,20.999643
09/05/2014,AAPL,20.912144
12/05/2014,AAPL,21.172501
13/05/2014,AAPL,21.205713
14/05/2014,AAPL,21.209642
15/05/2014,AAPL,21.029285
16/05/2014,AAPL,21.339643
19/05/2014,AAPL,21.592501
20/05/2014,AAPL,21.596786
21/05/2014,AAPL,21.653929
22/05/2014,AAPL,21.688213
23/05/2014,AAPL,21.933214
27/05/2014,AAPL,22.343929
28/05/2014,AAPL,22.286072
29/05/2014,AAPL,22.692142
30/05/2014,AAPL,22.607143
02/06/2014,AAPL,22.451786
03/06/2014,AAPL,22.769285
04/06/2014,AAPL,23.029285
05/06/2014,AAPL,23.119642
06/06/2014,AAPL,23.05607
09/06/2014,AAPL,23.424999
10/06/2014,AAPL,23.5625
11/06/2014,AAPL,23.465
12/06/2014,AAPL,23.0725
13/06/2014,AAPL,22.82
16/06/2014,AAPL,23.049999
17/06/2014,AAPL,23.02
18/06/2014,AAPL,23.045
19/06/2014,AAPL,22.965
20/06/2014,AAPL,22.727501
23/06/2014,AAPL,22.7075
24/06/2014,AAPL,22.57
25/06/2014,AAPL,22.59
26/06/2014,AAPL,22.725
27/06/2014,AAPL,22.995001
30/06/2014,AAPL,23.2325
01/07/2014,AAPL,23.379999
02/07/2014,AAPL,23.370001
03/07/2014,AAPL,23.5075
07/07/2014,AAPL,23.9925
08/07/2014,AAPL,23.8375
09/07/2014,AAPL,23.8475
10/07/2014,AAPL,23.76
11/07/2014,AAPL,23.805
14/07/2014,AAPL,24.112499
15/07/2014,AAPL,23.83
16/07/2014,AAPL,23.695
17/07/2014,AAPL,23.272499
18/07/2014,AAPL,23.6075
21/07/2014,AAPL,23.485001
22/07/2014,AAPL,23.68
23/07/2014,AAPL,24.297501
24/07/2014,AAPL,24.2575
25/07/2014,AAPL,24.4175
28/07/2014,AAPL,24.754999
29/07/2014,AAPL,24.594999
30/07/2014,AAPL,24.5375
31/07/2014,AAPL,23.9
01/08/2014,AAPL,24.032499
04/08/2014,AAPL,23.897499
05/08/2014,AAPL,23.780001
06/08/2014,AAPL,23.74
07/08/2014,AAPL,23.620001
08/08/2014,AAPL,23.684999
11/08/2014,AAPL,23.997499
12/08/2014,AAPL,23.9925
13/08/2014,AAPL,24.309999
14/08/2014,AAPL,24.375
15/08/2014,AAPL,24.495001
18/08/2014,AAPL,24.790001
19/08/2014,AAPL,25.1325
20/08/2014,AAPL,25.1425
21/08/2014,AAPL,25.145
22/08/2014,AAPL,25.33
25/08/2014,AAPL,25.385
26/08/2014,AAPL,25.2225
27/08/2014,AAPL,25.532499
28/08/2014,AAPL,25.5625
29/08/2014,AAPL,25.625
02/09/2014,AAPL,25.825001
03/09/2014,AAPL,24.735001
04/09/2014,AAPL,24.530001
05/09/2014,AAPL,24.7425
08/09/2014,AAPL,24.59
09/09/2014,AAPL,24.497499
10/09/2014,AAPL,25.25
11/09/2014,AAPL,25.3575
12/09/2014,AAPL,25.415001
15/09/2014,AAPL,25.407499
16/09/2014,AAPL,25.215
17/09/2014,AAPL,25.395
18/09/2014,AAPL,25.4475
19/09/2014,AAPL,25.24
22/09/2014,AAPL,25.264999
23/09/2014,AAPL,25.66
24/09/2014,AAPL,25.4375
25/09/2014,AAPL,24.467501
26/09/2014,AAPL,25.1875
29/09/2014,AAPL,25.0275
30/09/2014,AAPL,25.1875
01/10/2014,AAPL,24.795
02/10/2014,AAPL,24.975
03/10/2014,AAPL,24.905001
06/10/2014,AAPL,24.905001
07/10/2014,AAPL,24.6875
08/10/2014,AAPL,25.200001
09/10/2014,AAPL,25.254999
10/10/2014,AAPL,25.182501
13/10/2014,AAPL,24.952499
14/10/2014,AAPL,24.6875
15/10/2014,AAPL,24.385
16/10/2014,AAPL,24.065001
17/10/2014,AAPL,24.4175
20/10/2014,AAPL,24.940001
21/10/2014,AAPL,25.6175
22/10/2014,AAPL,25.747499
23/10/2014,AAPL,26.2075
24/10/2014,AAPL,26.305
27/10/2014,AAPL,26.2775
28/10/2014,AAPL,26.684999
29/10/2014,AAPL,26.834999
30/10/2014,AAPL,26.745001
31/10/2014,AAPL,27
03/11/2014,AAPL,27.35
04/11/2014,AAPL,27.15
05/11/2014,AAPL,27.215
06/11/2014,AAPL,27.174999
07/11/2014,AAPL,27.252501
10/11/2014,AAPL,27.2075
11/11/2014,AAPL,27.424999
12/11/2014,AAPL,27.8125
13/11/2014,AAPL,28.205
14/11/2014,AAPL,28.545
17/11/2014,AAPL,28.497499
18/11/2014,AAPL,28.8675
19/11/2014,AAPL,28.6675
20/11/2014,AAPL,29.077499
21/11/2014,AAPL,29.1175
24/11/2014,AAPL,29.657499
25/11/2014,AAPL,29.4
26/11/2014,AAPL,29.75
28/11/2014,AAPL,29.7325
01/12/2014,AAPL,28.7675
02/12/2014,AAPL,28.657499
03/12/2014,AAPL,28.9825
04/12/2014,AAPL,28.872499
05/12/2014,AAPL,28.75
