Date,SHELL,BP,TTE,CNA,NG
2021-02-25,1397.0855712890625,23.62861442565918,42.2662353515625,38.94580841064453,8.960000038146973
2021-02-26,1350.534912109375,22.53905487060547,41.01972961425781,38.33306121826172,8.350000381469727
2021-03-01,1370.912353515625,22.69602394104004,41.32914352416992,38.891746520996094,8.34000015258789
2021-03-02,1374.277587890625,22.8714599609375,41.51479721069336,38.82866287231445,8.649999618530273
2021-03-03,1393.15966796875,23.61937713623047,42.036380767822266,39.34229278564453,8.399999618530273
2021-03-04,1423.4456787109375,24.034887313842773,42.71709442138672,39.01789474487305,8.180000305175781
2021-03-05,1447.3753662109375,24.718168258666992,43.49505615234375,39.991092681884766,8.270000457763672
2021-03-08,1445.1319580078125,24.50579833984375,42.938106536865234,41.063411712646484,8.149999618530273
2021-03-09,1449.61865234375,24.108753204345703,42.655216217041016,40.63087844848633,8.34000015258789
2021-03-10,1462.7054443359375,24.607362747192383,43.857521057128906,41.40583419799805,8.350000381469727
2021-03-11,1467.7529296875,24.607362747192383,43.87519836425781,41.198577880859375,8.460000038146973
2021-03-12,1480.2789306640625,24.893604278564453,44.43214797973633,41.70319747924805,8.609999656677246
2021-03-15,1449.244873046875,24.459627151489258,43.53042221069336,41.694183349609375,8.989999771118164
2021-03-16,1424.0064697265625,24.081052780151367,42.9999885559082,41.30670928955078,9.020000457763672
2021-03-17,1424.38037109375,24.441162109375,43.25636291503906,41.81133270263672,9.369999885559082
2021-03-18,1411.2939453125,23.4624080657959,41.762332916259766,42.261878967285156,9.199999809265137
2021-03-19,1398.76806640625,23.49010467529297,42.47840118408203,41.41484451293945,9.670000076293945
2021-03-22,1387.9249267578125,23.40700340270996,42.11595153808594,40.49570846557617,9.220000267028809
2021-03-23,1342.49560546875,22.215879440307617,41.07776641845703,40.26142501831055,9.039999961853027
2021-03-24,1367.7342529296875,22.85299301147461,41.87775421142578,39.955047607421875,8.970000267028809
2021-03-25,1328.287353515625,22.686790466308594,41.07776641845703,40.75703048706055,8.819999694824219
2021-03-26,1355.9561767578125,23.296201705932617,41.95864486694336,41.01835250854492,9.050000190734863
2021-03-29,1349.0390625,23.250036239624023,42.25526428222656,41.027366638183594,9.130000114440918
2021-03-30,1351.656494140625,22.97303009033203,42.31818771362305,41.396820068359375,8.550000190734863
2021-03-31,1321.557373046875,22.48365020751953,41.83280563354492,40.21636962890625,8.760000228881836
2021-04-01,1320.0616455078125,22.69602394104004,41.68899154663086,41.27967071533203,9.3100004196167
2021-04-06,1332.5872802734375,23.176166534423828,41.36540603637695,41.631107330322266,9.270000457763672
2021-04-07,1346.4217529296875,23.425474166870117,41.61708068847656,41.64912796020508,9.0
2021-04-08,1317.4443359375,22.825292587280273,40.987884521484375,41.27066421508789,9.600000381469727
2021-04-09,1304.731689453125,22.520586013793945,40.439579010009766,41.52297592163086,9.40999984741211
2021-04-12,1311.088134765625,22.73295783996582,40.38564682006836,41.892425537109375,9.100000381469727
2021-04-13,1304.1707763671875,22.73295783996582,40.574405670166016,41.631107330322266,9.4399995803833
2021-04-14,1344.5523681640625,23.582443237304688,40.924957275390625,41.97352981567383,9.380000114440918
2021-04-15,1335.3917236328125,23.268503189086914,40.88901138305664,41.87440872192383,9.729999542236328
2021-04-16,1320.6226806640625,23.250036239624023,40.77215576171875,42.13572692871094,9.630000114440918
2021-04-19,1305.66650390625,23.370071411132812,41.2755126953125,42.0816535949707,9.460000038146973
2021-04-20,1262.1068115234375,22.88069725036621,40.19688415527344,41.88341522216797,9.630000114440918
2021-04-21,1277.0628662109375,23.046897888183594,40.268795013427734,42.261878967285156,9.850000381469727
2021-04-22,1274.2586669921875,22.47441864013672,39.60364532470703,41.64912796020508,9.789999961853027
2021-04-23,1267.7152099609375,22.640623092651367,39.97217559814453,42.65836715698242,9.619999885559082
2021-04-26,1279.306396484375,23.009965896606445,40.02610397338867,42.39704132080078,9.399999618530273
2021-04-27,1266.7806396484375,23.028432846069336,40.187889099121094,42.3790168762207,9.220000267028809
2021-04-28,1292.0189208984375,23.67477798461914,41.2305793762207,42.063636779785156,9.4399995803833
2021-04-29,1275.9412841796875,23.54551124572754,40.61935043334961,42.58627700805664,9.170000076293945
2021-04-30,1275.9412841796875,23.231565475463867,39.801387786865234,42.28891372680664,8.989999771118164
2021-05-04,1291.4581298828125,23.933317184448242,40.80811309814453,42.919681549072266,9.130000114440918
2021-05-05,1315.574951171875,24.727401733398438,42.20133972167969,42.811553955078125,9.210000038146973
2021-05-06,1328.8485107421875,24.76010513305664,42.79458236694336,43.43331527709961,9.510000228881836
2021-05-07,1336.8870849609375,24.975000381469727,43.05525207519531,43.55947494506836,9.619999885559082
2021-05-10,1328.8485107421875,24.872224807739258,42.48897933959961,43.44233322143555,9.319999694824219
2021-05-11,1278.37158203125,24.26490020751953,41.85078811645508,42.388038635253906,9.729999542236328
2021-05-12,1320.8094482421875,24.470457077026367,42.02156448364258,41.67616653442383,9.34000015258789
2021-05-13,1303.5159912109375,24.19015121459961,42.20133972167969,42.75748825073242,9.420000076293945
2021-05-14,1338.0274658203125,24.900253295898438,43.80130386352539,43.42060470581055,9.819999694824219
2021-05-17,1345.0052490234375,25.30202293395996,43.7833251953125,43.084503173828125,10.279999732971191
2021-05-18,1339.1590576171875,25.096467971801758,43.18109130859375,42.77565383911133,10.149999618530273
2021-05-19,1301.8187255859375,24.46111488342285,42.039546966552734,42.62123107910156,9.829999923706055
2021-05-20,1305.9676513671875,24.778789520263672,42.37211990356445,42.98458480834961,10.069999694824219
2021-05-21,1318.980224609375,24.778789520263672,42.51594161987305,43.084503173828125,10.229999542236328
2021-05-24,1328.220947265625,25.245962142944336,43.05525207519531,43.34793472290039,10.229999542236328
2021-05-25,1295.595458984375,24.55454444885254,42.14739990234375,42.56672668457031,10.170000076293945
2021-05-26,1299.744384765625,24.582576751708984,42.12942886352539,42.666648864746094,10.260000228881836
2021-05-27,1274.4736328125,24.55454444885254,41.940673828125,43.129920959472656,10.199999809265137
2021-05-28,1268.8160400390625,24.507829666137695,41.96763610839844,43.4296875,10.260000228881836
2021-06-01,1296.1612548828125,25.245962142944336,42.929405212402344,43.59320068359375,10.34000015258789
2021-06-02,1321.80908203125,25.81591033935547,43.70242691040039,43.31159591674805,10.300000190734863
2021-06-03,1321.2431640625,25.937374114990234,43.6844482421875,43.39335632324219,10.15999984741211
2021-06-04,1314.0770263671875,25.638385772705078,43.65748977661133,43.54777526855469,10.220000267028809
2021-06-07,1313.1339111328125,25.470203399658203,43.315921783447266,43.1208381652832,9.989999771118164
2021-06-08,1304.8363037109375,25.909343719482422,43.47771453857422,43.774871826171875,9.859999656677246
2021-06-09,1322.1861572265625,25.778535842895508,43.67546463012695,43.275264739990234,9.569999694824219
2021-06-10,1329.3524169921875,25.70378875732422,43.414794921875,43.129920959472656,9.829999923706055
2021-06-11,1339.3475341796875,25.73181915283203,44.035011291503906,43.33884811401367,9.720000267028809
2021-06-14,1375.1793212890625,26.198991775512695,44.367584228515625,43.00274658203125,9.319999694824219
2021-06-15,1399.88427734375,26.516664505004883,44.888916015625,43.39335632324219,9.270000457763672
2021-06-16,1390.07763671875,26.096214294433594,44.45746994018555,43.03908920288086,9.050000190734863
2021-06-17,1380.459716796875,25.39545440673828,43.54063415527344,42.01262283325195,8.520000457763672
2021-06-18,1337.2730712890625,24.38636589050293,41.72494125366211,40.504703521728516,8.15999984741211
2021-06-21,1342.7423095703125,25.17121124267578,43.12716293334961,41.46759796142578,8.319999694824219
2021-06-22,1369.7100830078125,25.3674259185791,43.03848648071289,41.26774597167969,8.350000381469727
2021-06-23,1388.5689697265625,25.442174911499023,42.82822799682617,41.15874099731445,8.289999961853027
2021-06-24,1397.998291015625,25.526264190673828,43.970924377441406,41.62200927734375,8.25
2021-06-25,1409.1251220703125,25.526264190673828,43.50470733642578,42.1125373840332,8.010000228881836
2021-06-28,1361.978271484375,24.722726821899414,42.22488784790039,41.376747131347656,8.069999694824219
2021-06-29,1366.127197265625,24.545204162597656,41.76780700683594,41.23141098022461,7.989999771118164
2021-06-30,1364.2412109375,24.68535614013672,41.374717712402344,41.322242736816406,8.010000228881836
2021-07-01,1403.6558837890625,25.30202293395996,41.89579772949219,41.840030670166016,8.020000457763672
2021-07-02,1392.3408203125,25.208585739135742,41.87751007080078,41.07698440551758,8.550000190734863
2021-07-05,1404.97607421875,,,,
2021-07-06,1375.93359375,24.26490020751953,40.999916076660156,40.89531326293945,8.40999984741211
2021-07-07,1368.3900146484375,24.04065704345703,40.442291259765625,41.1042366027832,8.470000267028809
2021-07-08,1376.68798828125,23.9005069732666,40.049198150634766,39.89609146118164,8.130000114440918
2021-07-09,1384.6085205078125,24.302274703979492,40.53369903564453,40.831722259521484,8.369999885559082
2021-07-12,1373.29345703125,24.180805206298828,40.63426208496094,40.831722259521484,8.210000038146973
2021-07-13,1364.4298095703125,23.9005069732666,40.012630462646484,40.313941955566406,8.220000267028809
2021-07-14,1360.8465576171875,23.573484420776367,39.78409194946289,40.24127197265625,8.199999809265137
2021-07-15,1327.08935546875,23.031564712524414,39.454994201660156,40.722713470458984,8.210000038146973
2021-07-16,1319.5460205078125,22.302778244018555,38.83336639404297,40.422950744628906,7.960000038146973
2021-07-19,1262.5926513671875,21.573991775512695,37.754661560058594,38.92411804199219,7.639999866485596
2021-07-20,1270.3245849609375,21.592676162719727,37.71809387207031,40.1231803894043,7.599999904632568
2021-07-21,1308.60791015625,22.34015464782715,38.71452331542969,40.495628356933594,7.849999904632568
2021-07-22,1286.7318115234375,22.078536987304688,38.62311553955078,39.71441650390625,7.710000038146973
2021-07-23,1287.2974853515625,21.994447708129883,38.42198944091797,39.787086486816406,7.659999847412109
2021-07-26,1320.1116943359375,22.732576370239258,39.57383346557617,39.941505432128906,7.800000190734863
2021-07-27,1319.5460205078125,22.65782928466797,39.49156188964844,39.92333984375,7.760000228881836
2021-07-28,1325.39208984375,22.79798126220703,39.80237579345703,39.55998992919922,7.869999885559082
2021-07-29,1375.367919921875,23.01287841796875,40.69824981689453,40.04143142700195,8.020000457763672
2021-07-30,1360.8465576171875,22.592426300048828,39.88465118408203,39.97783660888672,7.820000171661377
